"ID","Year","LocationAbbr","LocationDesc","Class","Topic","Indicator","Response","DataSource","Data_Value_Unit","Data_Value_Type","Data_Value","Data_Value_Footnote_Symbol","Data_Value_Footnote","Low_Confidence_Limit","High_Confidence_Limit","Sample_Size","Stratification","StratificationType","IndicatorId","LocationOrder","ParentStateDisplayOrder","FootnoteType","FootNoteSymbol","FootnoteText","URL","DatasourceAbbr","Agency"
"3160095","2017","US","All States, DC and Territories (median) **","Chronic Health Indicators","Diabetes","Have you ever been told by a doctor that you have diabetes?","Yes","BRFSS","%","Crude Prevalence","10.5","","","","","53","Overall","Overall","DIABETE3","1","1","","","","","",""
"3160242","2017","UW","All States and DC (median) **","Chronic Health Indicators","Diabetes","Have you ever been told by a doctor that you have diabetes?","Yes","BRFSS","%","Crude Prevalence","10.5","","","","","51","Overall","Overall","DIABETE3","2","2","","","","","",""
"2925778","2017","AL","Alabama","Chronic Health Indicators","Diabetes","Have you ever been told by a doctor that you have diabetes?","Yes","BRFSS","%","Crude Prevalence","14.1","","","13.2","15.1","1217","Overall","Overall","DIABETE3","3","3","","","","","",""
"2930632","2017","AK","Alaska","Chronic Health Indicators","Diabetes","Have you ever been told by a doctor that you have diabetes?","Yes","BRFSS","%","Crude Prevalence","7.4","","","6.1","8.8","319","Overall","Overall","DIABETE3","4","4","","","","","",""
"2935210","2017","AZ","Arizona","Chronic Health Indicators","Diabetes","Have you ever been told by a doctor that you have diabetes?","Yes","BRFSS","%","Crude Prevalence","10.5","","","9.9","11.0","2008","Overall","Overall","DIABETE3","5","5","","","","","",""
"2938534","2017","AR","Arkansas","Chronic Health Indicators","Diabetes","Have you ever been told by a doctor that you have diabetes?","Yes","BRFSS","%","Crude Prevalence","12.2","","","11.0","13.5","980","Overall","Overall","DIABETE3","6","6","","","","","",""
"2944092","2017","CA","California","Chronic Health Indicators","Diabetes","Have you ever been told by a doctor that you have diabetes?","Yes","BRFSS","%","Crude Prevalence","10.5","","","9.6","11.4","969","Overall","Overall","DIABETE3","7","7","","","","","",""
"2948371","2017","CO","Colorado","Chronic Health Indicators","Diabetes","Have you ever been told by a doctor that you have diabetes?","Yes","BRFSS","%","Crude Prevalence","7.4","","","6.8","8.0","895","Overall","Overall","DIABETE3","8","8","","","","","",""
"2952554","2017","CT","Connecticut","Chronic Health Indicators","Diabetes","Have you ever been told by a doctor that you have diabetes?","Yes","BRFSS","%","Crude Prevalence","9.8","","","9.0","10.5","1211","Overall","Overall","DIABETE3","9","9","","","","","",""
"2956850","2017","DE","Delaware","Chronic Health Indicators","Diabetes","Have you ever been told by a doctor that you have diabetes?","Yes","BRFSS","%","Crude Prevalence","11.3","","","10.1","12.5","569","Overall","Overall","DIABETE3","10","10","","","","","",""
"2961594","2017","DC","District of Columbia","Chronic Health Indicators","Diabetes","Have you ever been told by a doctor that you have diabetes?","Yes","BRFSS","%","Crude Prevalence","7.5","","","6.6","8.3","451","Overall","Overall","DIABETE3","11","11","","","","","",""
"2965939","2017","FL","Florida","Chronic Health Indicators","Diabetes","Have you ever been told by a doctor that you have diabetes?","Yes","BRFSS","%","Crude Prevalence","10.6","","","9.7","11.4","3117","Overall","Overall","DIABETE3","12","12","","","","","",""
"2969651","2017","GA","Georgia","Chronic Health Indicators","Diabetes","Have you ever been told by a doctor that you have diabetes?","Yes","BRFSS","%","Crude Prevalence","11.4","","","10.4","12.3","921","Overall","Overall","DIABETE3","13","13","","","","","",""
"2975312","2017","HI","Hawaii","Chronic Health Indicators","Diabetes","Have you ever been told by a doctor that you have diabetes?","Yes","BRFSS","%","Crude Prevalence","10.9","","","9.9","11.8","933","Overall","Overall","DIABETE3","14","14","","","","","",""
"2978594","2017","ID","Idaho","Chronic Health Indicators","Diabetes","Have you ever been told by a doctor that you have diabetes?","Yes","BRFSS","%","Crude Prevalence","8.7","","","7.8","9.7","561","Overall","Overall","DIABETE3","15","15","","","","","",""
"2984404","2017","IL","Illinois","Chronic Health Indicators","Diabetes","Have you ever been told by a doctor that you have diabetes?","Yes","BRFSS","%","Crude Prevalence","11.0","","","10.0","11.9","722","Overall","Overall","DIABETE3","16","16","","","","","",""
"2988012","2017","IN","Indiana","Chronic Health Indicators","Diabetes","Have you ever been told by a doctor that you have diabetes?","Yes","BRFSS","%","Crude Prevalence","11.8","","","11.2","12.4","2185","Overall","Overall","DIABETE3","17","17","","","","","",""
"2992640","2017","IA","Iowa","Chronic Health Indicators","Diabetes","Have you ever been told by a doctor that you have diabetes?","Yes","BRFSS","%","Crude Prevalence","9.6","","","8.9","10.3","911","Overall","Overall","DIABETE3","18","18","","","","","",""
"2996878","2017","KS","Kansas","Chronic Health Indicators","Diabetes","Have you ever been told by a doctor that you have diabetes?","Yes","BRFSS","%","Crude Prevalence","10.5","","","10.0","11.0","2844","Overall","Overall","DIABETE3","19","19","","","","","",""
"3000629","2017","KY","Kentucky","Chronic Health Indicators","Diabetes","Have you ever been told by a doctor that you have diabetes?","Yes","BRFSS","%","Crude Prevalence","12.9","","","11.8","13.9","1433","Overall","Overall","DIABETE3","20","20","","","","","",""
"3005932","2017","LA","Louisiana","Chronic Health Indicators","Diabetes","Have you ever been told by a doctor that you have diabetes?","Yes","BRFSS","%","Crude Prevalence","13.6","","","12.4","14.8","765","Overall","Overall","DIABETE3","21","21","","","","","",""
"3009703","2017","ME","Maine","Chronic Health Indicators","Diabetes","Have you ever been told by a doctor that you have diabetes?","Yes","BRFSS","%","Crude Prevalence","10.7","","","9.8","11.5","1175","Overall","Overall","DIABETE3","22","22","","","","","",""
"3014694","2017","MD","Maryland","Chronic Health Indicators","Diabetes","Have you ever been told by a doctor that you have diabetes?","Yes","BRFSS","%","Crude Prevalence","10.4","","","9.7","11.1","1910","Overall","Overall","DIABETE3","23","23","","","","","",""
"3018648","2017","MA","Massachusetts","Chronic Health Indicators","Diabetes","Have you ever been told by a doctor that you have diabetes?","Yes","BRFSS","%","Crude Prevalence","9.5","","","8.4","10.6","771","Overall","Overall","DIABETE3","24","24","","","","","",""
"3023774","2017","MI","Michigan","Chronic Health Indicators","Diabetes","Have you ever been told by a doctor that you have diabetes?","Yes","BRFSS","%","Crude Prevalence","11.0","","","10.4","11.7","1445","Overall","Overall","DIABETE3","25","25","","","","","",""
"3027812","2017","MN","Minnesota","Chronic Health Indicators","Diabetes","Have you ever been told by a doctor that you have diabetes?","Yes","BRFSS","%","Crude Prevalence","7.8","","","7.3","8.2","1706","Overall","Overall","DIABETE3","26","26","","","","","",""
"3032288","2017","MS","Mississippi","Chronic Health Indicators","Diabetes","Have you ever been told by a doctor that you have diabetes?","Yes","BRFSS","%","Crude Prevalence","14.2","","","13.0","15.4","975","Overall","Overall","DIABETE3","27","27","","","","","",""
"3036506","2017","MO","Missouri","Chronic Health Indicators","Diabetes","Have you ever been told by a doctor that you have diabetes?","Yes","BRFSS","%","Crude Prevalence","10.4","","","9.6","11.3","1086","Overall","Overall","DIABETE3","28","28","","","","","",""
"3041430","2017","MT","Montana","Chronic Health Indicators","Diabetes","Have you ever been told by a doctor that you have diabetes?","Yes","BRFSS","%","Crude Prevalence","7.9","","","7.0","8.7","683","Overall","Overall","DIABETE3","29","29","","","","","",""
"3046268","2017","NE","Nebraska","Chronic Health Indicators","Diabetes","Have you ever been told by a doctor that you have diabetes?","Yes","BRFSS","%","Crude Prevalence","10.2","","","9.5","10.8","1984","Overall","Overall","DIABETE3","30","30","","","","","",""
"3050445","2017","NV","Nevada","Chronic Health Indicators","Diabetes","Have you ever been told by a doctor that you have diabetes?","Yes","BRFSS","%","Crude Prevalence","10.4","","","9.1","11.8","459","Overall","Overall","DIABETE3","31","31","","","","","",""
"3054777","2017","NH","New Hampshire","Chronic Health Indicators","Diabetes","Have you ever been told by a doctor that you have diabetes?","Yes","BRFSS","%","Crude Prevalence","8.4","","","7.6","9.2","680","Overall","Overall","DIABETE3","32","32","","","","","",""
"3059030","2017","NJ","New Jersey","Chronic Health Indicators","Diabetes","Have you ever been told by a doctor that you have diabetes?","Yes","BRFSS","%","Crude Prevalence","11.1","","","10.2","11.9","1662","Overall","Overall","DIABETE3","33","33","","","","","",""
"3063461","2017","NM","New Mexico","Chronic Health Indicators","Diabetes","Have you ever been told by a doctor that you have diabetes?","Yes","BRFSS","%","Crude Prevalence","10.7","","","9.7","11.7","905","Overall","Overall","DIABETE3","34","34","","","","","",""
"3068188","2017","NY","New York","Chronic Health Indicators","Diabetes","Have you ever been told by a doctor that you have diabetes?","Yes","BRFSS","%","Crude Prevalence","10.5","","","9.7","11.2","1490","Overall","Overall","DIABETE3","35","35","","","","","",""
"3072235","2017","NC","North Carolina","Chronic Health Indicators","Diabetes","Have you ever been told by a doctor that you have diabetes?","Yes","BRFSS","%","Crude Prevalence","11.4","","","10.3","12.5","658","Overall","Overall","DIABETE3","36","36","","","","","",""
"3077249","2017","ND","North Dakota","Chronic Health Indicators","Diabetes","Have you ever been told by a doctor that you have diabetes?","Yes","BRFSS","%","Crude Prevalence","9.0","","","8.2","9.7","871","Overall","Overall","DIABETE3","37","37","","","","","",""
"3081179","2017","OH","Ohio","Chronic Health Indicators","Diabetes","Have you ever been told by a doctor that you have diabetes?","Yes","BRFSS","%","Crude Prevalence","11.3","","","10.6","12.0","2011","Overall","Overall","DIABETE3","38","38","","","","","",""
"3085732","2017","OK","Oklahoma","Chronic Health Indicators","Diabetes","Have you ever been told by a doctor that you have diabetes?","Yes","BRFSS","%","Crude Prevalence","12.7","","","11.8","13.7","1081","Overall","Overall","DIABETE3","39","39","","","","","",""
"3089930","2017","OR","Oregon","Chronic Health Indicators","Diabetes","Have you ever been told by a doctor that you have diabetes?","Yes","BRFSS","%","Crude Prevalence","9.6","","","8.6","10.5","553","Overall","Overall","DIABETE3","40","40","","","","","",""
"3094789","2017","PA","Pennsylvania","Chronic Health Indicators","Diabetes","Have you ever been told by a doctor that you have diabetes?","Yes","BRFSS","%","Crude Prevalence","10.6","","","9.6","11.5","794","Overall","Overall","DIABETE3","41","41","","","","","",""
"3098768","2017","RI","Rhode Island","Chronic Health Indicators","Diabetes","Have you ever been told by a doctor that you have diabetes?","Yes","BRFSS","%","Crude Prevalence","8.9","","","8.0","9.8","677","Overall","Overall","DIABETE3","42","42","","","","","",""
"3103358","2017","SC","South Carolina","Chronic Health Indicators","Diabetes","Have you ever been told by a doctor that you have diabetes?","Yes","BRFSS","%","Crude Prevalence","13.4","","","12.7","14.2","2066","Overall","Overall","DIABETE3","43","43","","","","","",""
"3108072","2017","SD","South Dakota","Chronic Health Indicators","Diabetes","Have you ever been told by a doctor that you have diabetes?","Yes","BRFSS","%","Crude Prevalence","11.1","","","9.7","12.4","1080","Overall","Overall","DIABETE3","44","44","","","","","",""
"3112156","2017","TN","Tennessee","Chronic Health Indicators","Diabetes","Have you ever been told by a doctor that you have diabetes?","Yes","BRFSS","%","Crude Prevalence","13.1","","","12.0","14.2","931","Overall","Overall","DIABETE3","45","45","","","","","",""
"3117204","2017","TX","Texas","Chronic Health Indicators","Diabetes","Have you ever been told by a doctor that you have diabetes?","Yes","BRFSS","%","Crude Prevalence","11.9","","","10.7","13.1","2034","Overall","Overall","DIABETE3","46","46","","","","","",""
"3120604","2017","UT","Utah","Chronic Health Indicators","Diabetes","Have you ever been told by a doctor that you have diabetes?","Yes","BRFSS","%","Crude Prevalence","7.1","","","6.5","7.7","922","Overall","Overall","DIABETE3","47","47","","","","","",""
"3125727","2017","VT","Vermont","Chronic Health Indicators","Diabetes","Have you ever been told by a doctor that you have diabetes?","Yes","BRFSS","%","Crude Prevalence","8.2","","","7.4","9.0","665","Overall","Overall","DIABETE3","48","48","","","","","",""
"3129798","2017","VA","Virginia","Chronic Health Indicators","Diabetes","Have you ever been told by a doctor that you have diabetes?","Yes","BRFSS","%","Crude Prevalence","10.5","","","9.8","11.2","1354","Overall","Overall","DIABETE3","49","49","","","","","",""
