"ID","Year","LocationAbbr","LocationDesc","Class","Topic","Indicator","Response","DataSource","Data_Value_Unit","Data_Value_Type","Data_Value","Data_Value_Footnote_Symbol","Data_Value_Footnote","Low_Confidence_Limit","High_Confidence_Limit","Sample_Size","Stratification","StratificationType","IndicatorId","LocationOrder","ParentStateDisplayOrder","FootnoteType","FootNoteSymbol","FootnoteText","URL","DatasourceAbbr","Agency"
"2067697","2012","US","All States, DC and Territories (median) **","Chronic Health Indicators","Diabetes","Have you ever been told by a doctor that you have diabetes?","Yes","BRFSS","%","Crude Prevalence","9.7","","","","","53","Overall","Overall","DIABETE3","1","1","","","","","",""
"2067237","2012","UW","All States and DC (median) **","Chronic Health Indicators","Diabetes","Have you ever been told by a doctor that you have diabetes?","Yes","BRFSS","%","Crude Prevalence","9.7","","","","","51","Overall","Overall","DIABETE3","2","2","","","","","",""
"1918681","2012","AL","Alabama","Chronic Health Indicators","Diabetes","Have you ever been told by a doctor that you have diabetes?","Yes","BRFSS","%","Crude Prevalence","12.3","","","11.4","13.1","1574","Overall","Overall","DIABETE3","3","3","","","","","",""
"1921879","2012","AK","Alaska","Chronic Health Indicators","Diabetes","Have you ever been told by a doctor that you have diabetes?","Yes","BRFSS","%","Crude Prevalence","7.0","","","5.9","8.0","324","Overall","Overall","DIABETE3","4","4","","","","","",""
"1924810","2012","AZ","Arizona","Chronic Health Indicators","Diabetes","Have you ever been told by a doctor that you have diabetes?","Yes","BRFSS","%","Crude Prevalence","10.6","","","9.4","11.8","983","Overall","Overall","DIABETE3","5","5","","","","","",""
"1928293","2012","AR","Arkansas","Chronic Health Indicators","Diabetes","Have you ever been told by a doctor that you have diabetes?","Yes","BRFSS","%","Crude Prevalence","11.3","","","10.3","12.3","800","Overall","Overall","DIABETE3","6","6","","","","","",""
"1930951","2012","CA","California","Chronic Health Indicators","Diabetes","Have you ever been told by a doctor that you have diabetes?","Yes","BRFSS","%","Crude Prevalence","9.8","","","9.1","10.5","1655","Overall","Overall","DIABETE3","7","7","","","","","",""
"1933313","2012","CO","Colorado","Chronic Health Indicators","Diabetes","Have you ever been told by a doctor that you have diabetes?","Yes","BRFSS","%","Crude Prevalence","7.4","","","6.8","8.0","1108","Overall","Overall","DIABETE3","8","8","","","","","",""
"1935661","2012","CT","Connecticut","Chronic Health Indicators","Diabetes","Have you ever been told by a doctor that you have diabetes?","Yes","BRFSS","%","Crude Prevalence","9.2","","","8.3","10.0","933","Overall","Overall","DIABETE3","9","9","","","","","",""
"1939110","2012","DE","Delaware","Chronic Health Indicators","Diabetes","Have you ever been told by a doctor that you have diabetes?","Yes","BRFSS","%","Crude Prevalence","9.6","","","8.6","10.7","606","Overall","Overall","DIABETE3","10","10","","","","","",""
"1942167","2012","DC","District of Columbia","Chronic Health Indicators","Diabetes","Have you ever been told by a doctor that you have diabetes?","Yes","BRFSS","%","Crude Prevalence","8.2","","","7.1","9.4","454","Overall","Overall","DIABETE3","11","11","","","","","",""
"1944511","2012","FL","Florida","Chronic Health Indicators","Diabetes","Have you ever been told by a doctor that you have diabetes?","Yes","BRFSS","%","Crude Prevalence","11.4","","","10.3","12.4","1090","Overall","Overall","DIABETE3","12","12","","","","","",""
"1947436","2012","GA","Georgia","Chronic Health Indicators","Diabetes","Have you ever been told by a doctor that you have diabetes?","Yes","BRFSS","%","Crude Prevalence","9.9","","","9.0","10.8","887","Overall","Overall","DIABETE3","13","13","","","","","",""
"1949594","2012","HI","Hawaii","Chronic Health Indicators","Diabetes","Have you ever been told by a doctor that you have diabetes?","Yes","BRFSS","%","Crude Prevalence","7.8","","","6.8","8.7","598","Overall","Overall","DIABETE3","14","14","","","","","",""
"1952603","2012","ID","Idaho","Chronic Health Indicators","Diabetes","Have you ever been told by a doctor that you have diabetes?","Yes","BRFSS","%","Crude Prevalence","8.5","","","7.4","9.5","725","Overall","Overall","DIABETE3","15","15","","","","","",""
"1956244","2012","IL","Illinois","Chronic Health Indicators","Diabetes","Have you ever been told by a doctor that you have diabetes?","Yes","BRFSS","%","Crude Prevalence","9.4","","","8.4","10.4","673","Overall","Overall","DIABETE3","16","16","","","","","",""
"1958911","2012","IN","Indiana","Chronic Health Indicators","Diabetes","Have you ever been told by a doctor that you have diabetes?","Yes","BRFSS","%","Crude Prevalence","10.9","","","10.2","11.7","1250","Overall","Overall","DIABETE3","17","17","","","","","",""
"1961282","2012","IA","Iowa","Chronic Health Indicators","Diabetes","Have you ever been told by a doctor that you have diabetes?","Yes","BRFSS","%","Crude Prevalence","9.7","","","8.9","10.4","881","Overall","Overall","DIABETE3","18","18","","","","","",""
"1964425","2012","KS","Kansas","Chronic Health Indicators","Diabetes","Have you ever been told by a doctor that you have diabetes?","Yes","BRFSS","%","Crude Prevalence","9.4","","","8.8","10.1","1453","Overall","Overall","DIABETE3","19","19","","","","","",""
