"ID","Year","LocationAbbr","LocationDesc","Class","Topic","Indicator","Response","DataSource","Data_Value_Unit","Data_Value_Type","Data_Value","Data_Value_Footnote_Symbol","Data_Value_Footnote","Low_Confidence_Limit","High_Confidence_Limit","Sample_Size","Stratification","StratificationType","IndicatorId","LocationOrder","ParentStateDisplayOrder","FootnoteType","FootNoteSymbol","FootnoteText","URL","DatasourceAbbr","Agency"
"3420005","2018","AL","Alabama","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","BRFSS","%","Age-adjusted Prevalence","36.1","","","34.4","37.9","2238","Overall","Overall","_BMI5CAT","3","3","","","","","",""
"3420006","2018","AL","Alabama","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Overweight (BMI 25.0-29.9)","BRFSS","%","Age-adjusted Prevalence","32.8","","","31.1","34.5","2169","Overall","Overall","_BMI5CAT","3","3","","","","","",""
"3420007","2018","AL","Alabama","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Normal Weight (BMI 18.5-24.9)","BRFSS","%","Age-adjusted Prevalence","29.0","","","27.3","30.8","1633","Overall","Overall","_BMI5CAT","3","3","","","","","",""
"3420008","2018","AL","Alabama","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Underweight (BMI 12.0-18.4)","BRFSS","%","Age-adjusted Prevalence","2.1","","","1.5","2.7","104","Overall","Overall","_BMI5CAT","3","3","","","","","",""
"3420312","2018","AK","Alaska","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","BRFSS","%","Age-adjusted Prevalence","29.3","","","26.7","32.0","778","Overall","Overall","_BMI5CAT","4","4","","","","","",""
"3420313","2018","AK","Alaska","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Overweight (BMI 25.0-29.9)","BRFSS","%","Age-adjusted Prevalence","34.6","","","32.1","37.2","940","Overall","Overall","_BMI5CAT","4","4","","","","","",""
"3420314","2018","AK","Alaska","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Normal Weight (BMI 18.5-24.9)","BRFSS","%","Age-adjusted Prevalence","33.8","","","31.1","36.5","845","Overall","Overall","_BMI5CAT","4","4","","","","","",""
"3420315","2018","AK","Alaska","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Underweight (BMI 12.0-18.4)","BRFSS","%","Age-adjusted Prevalence","2.2","","","1.3","3.2","37","Overall","Overall","_BMI5CAT","4","4","","","","","",""
"3420719","2018","AZ","Arizona","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","BRFSS","%","Age-adjusted Prevalence","29.5","","","27.7","31.3","2211","Overall","Overall","_BMI5CAT","5","5","","","","","",""
"3420720","2018","AZ","Arizona","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Overweight (BMI 25.0-29.9)","BRFSS","%","Age-adjusted Prevalence","34.8","","","32.9","36.7","2654","Overall","Overall","_BMI5CAT","5","5","","","","","",""
