"ID","Year","LocationAbbr","LocationDesc","Class","Topic","Indicator","Response","DataSource","Data_Value_Unit","Data_Value_Type","Data_Value","Data_Value_Footnote_Symbol","Data_Value_Footnote","Low_Confidence_Limit","High_Confidence_Limit","Sample_Size","Stratification","StratificationType","IndicatorId","LocationOrder","ParentStateDisplayOrder","FootnoteType","FootNoteSymbol","FootnoteText","URL","DatasourceAbbr","Agency"
"3377930","2011","AL","Alabama","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","BRFSS","%","Age-adjusted Prevalence","31.8","","","30.2","33.4","2416","Overall","Overall","_BMI5CAT","3","3","","","","","",""
"3377931","2011","AL","Alabama","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Overweight (BMI 25.0-29.9)","BRFSS","%","Age-adjusted Prevalence","34.3","","","32.6","35.9","2529","Overall","Overall","_BMI5CAT","3","3","","","","","",""
"3377932","2011","AL","Alabama","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Normal Weight (BMI 18.5-24.9)","BRFSS","%","Age-adjusted Prevalence","31.9","","","30.2","33.5","2222","Overall","Overall","_BMI5CAT","3","3","","","","","",""
"3377933","2011","AL","Alabama","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Underweight (BMI 12.0-18.4)","BRFSS","%","Age-adjusted Prevalence","2.1","","","1.5","2.7","137","Overall","Overall","_BMI5CAT","3","3","","","","","",""
"3378226","2011","AK","Alaska","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","BRFSS","%","Age-adjusted Prevalence","27.3","","","25.0","29.5","950","Overall","Overall","_BMI5CAT","4","4","","","","","",""
"3378227","2011","AK","Alaska","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Overweight (BMI 25.0-29.9)","BRFSS","%","Age-adjusted Prevalence","38.9","","","36.4","41.3","1281","Overall","Overall","_BMI5CAT","4","4","","","","","",""
"3378228","2011","AK","Alaska","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Normal Weight (BMI 18.5-24.9)","BRFSS","%","Age-adjusted Prevalence","32.5","","","30.2","34.8","1066","Overall","Overall","_BMI5CAT","4","4","","","","","",""
"3378229","2011","AK","Alaska","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Underweight (BMI 12.0-18.4)","BRFSS","%","Age-adjusted Prevalence","1.4","","","0.7","2.1","39","Overall","Overall","_BMI5CAT","4","4","","","","","",""
"3378309","2011","AZ","Arizona","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","BRFSS","%","Age-adjusted Prevalence","24.9","","","22.7","27.2","1546","Overall","Overall","_BMI5CAT","5","5","","","","","",""
"3378310","2011","AZ","Arizona","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Overweight (BMI 25.0-29.9)","BRFSS","%","Age-adjusted Prevalence","37.0","","","34.5","39.4","2256","Overall","Overall","_BMI5CAT","5","5","","","","","",""
"3378311","2011","AZ","Arizona","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Normal Weight (BMI 18.5-24.9)","BRFSS","%","Age-adjusted Prevalence","35.4","","","33.1","37.8","2210","Overall","Overall","_BMI5CAT","5","5","","","","","",""
"3378312","2011","AZ","Arizona","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Underweight (BMI 12.0-18.4)","BRFSS","%","Age-adjusted Prevalence","2.7","","","1.8","3.5","138","Overall","Overall","_BMI5CAT","5","5","","","","","",""
"3378392","2011","AR","Arkansas","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","BRFSS","%","Age-adjusted Prevalence","30.7","","","28.4","33.0","1385","Overall","Overall","_BMI5CAT","6","6","","","","","",""
"3378393","2011","AR","Arkansas","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Overweight (BMI 25.0-29.9)","BRFSS","%","Age-adjusted Prevalence","33.5","","","31.1","35.8","1618","Overall","Overall","_BMI5CAT","6","6","","","","","",""
"3378394","2011","AR","Arkansas","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Normal Weight (BMI 18.5-24.9)","BRFSS","%","Age-adjusted Prevalence","33.5","","","31.1","35.9","1436","Overall","Overall","_BMI5CAT","6","6","","","","","",""
"3378395","2011","AR","Arkansas","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Underweight (BMI 12.0-18.4)","BRFSS","%","Age-adjusted Prevalence","2.3","","","1.5","3.2","88","Overall","Overall","_BMI5CAT","6","6","","","","","",""
"3378475","2011","CA","California","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","BRFSS","%","Age-adjusted Prevalence","23.6","","","22.7","24.5","3971","Overall","Overall","_BMI5CAT","7","7","","","","","",""
"3378476","2011","CA","California","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Overweight (BMI 25.0-29.9)","BRFSS","%","Age-adjusted Prevalence","36.3","","","35.3","37.3","6232","Overall","Overall","_BMI5CAT","7","7","","","","","",""
"3378477","2011","CA","California","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Normal Weight (BMI 18.5-24.9)","BRFSS","%","Age-adjusted Prevalence","38.0","","","37.0","39.1","6533","Overall","Overall","_BMI5CAT","7","7","","","","","",""
"3378478","2011","CA","California","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Underweight (BMI 12.0-18.4)","BRFSS","%","Age-adjusted Prevalence","2.1","","","1.8","2.4","352","Overall","Overall","_BMI5CAT","7","7","","","","","",""
"3378558","2011","CO","Colorado","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","BRFSS","%","Age-adjusted Prevalence","20.4","","","19.3","21.4","2732","Overall","Overall","_BMI5CAT","8","8","","","","","",""
"3378559","2011","CO","Colorado","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Overweight (BMI 25.0-29.9)","BRFSS","%","Age-adjusted Prevalence","35.2","","","33.9","36.4","4689","Overall","Overall","_BMI5CAT","8","8","","","","","",""
"3378560","2011","CO","Colorado","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Normal Weight (BMI 18.5-24.9)","BRFSS","%","Age-adjusted Prevalence","42.1","","","40.8","43.4","5317","Overall","Overall","_BMI5CAT","8","8","","","","","",""
"3378561","2011","CO","Colorado","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Underweight (BMI 12.0-18.4)","BRFSS","%","Age-adjusted Prevalence","2.3","","","1.8","2.8","238","Overall","Overall","_BMI5CAT","8","8","","","","","",""
"3378033","2011","CT","Connecticut","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","BRFSS","%","Age-adjusted Prevalence","24.1","","","22.4","25.7","1599","Overall","Overall","_BMI5CAT","9","9","","","","","",""
"3378034","2011","CT","Connecticut","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Overweight (BMI 25.0-29.9)","BRFSS","%","Age-adjusted Prevalence","34.5","","","32.7","36.2","2261","Overall","Overall","_BMI5CAT","9","9","","","","","",""
"3378035","2011","CT","Connecticut","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Normal Weight (BMI 18.5-24.9)","BRFSS","%","Age-adjusted Prevalence","39.5","","","37.6","41.4","2482","Overall","Overall","_BMI5CAT","9","9","","","","","",""
"3378036","2011","CT","Connecticut","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Underweight (BMI 12.0-18.4)","BRFSS","%","Age-adjusted Prevalence","2.0","","","1.4","2.6","115","Overall","Overall","_BMI5CAT","9","9","","","","","",""
"3378627","2011","DE","Delaware","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","BRFSS","%","Age-adjusted Prevalence","28.3","","","26.4","30.2","1354","Overall","Overall","_BMI5CAT","10","10","","","","","",""
"3378628","2011","DE","Delaware","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Overweight (BMI 25.0-29.9)","BRFSS","%","Age-adjusted Prevalence","34.6","","","32.5","36.7","1606","Overall","Overall","_BMI5CAT","10","10","","","","","",""
"3378629","2011","DE","Delaware","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Normal Weight (BMI 18.5-24.9)","BRFSS","%","Age-adjusted Prevalence","35.4","","","33.2","37.6","1492","Overall","Overall","_BMI5CAT","10","10","","","","","",""
"3378630","2011","DE","Delaware","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Underweight (BMI 12.0-18.4)","BRFSS","%","Age-adjusted Prevalence","1.7","","","1.1","2.3","78","Overall","Overall","_BMI5CAT","10","10","","","","","",""
"3378103","2011","DC","District of Columbia","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","BRFSS","%","Age-adjusted Prevalence","23.9","","","22.0","25.7","1037","Overall","Overall","_BMI5CAT","11","11","","","","","",""
"3378104","2011","DC","District of Columbia","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Overweight (BMI 25.0-29.9)","BRFSS","%","Age-adjusted Prevalence","29.3","","","27.3","31.3","1363","Overall","Overall","_BMI5CAT","11","11","","","","","",""
"3378105","2011","DC","District of Columbia","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Normal Weight (BMI 18.5-24.9)","BRFSS","%","Age-adjusted Prevalence","45.1","","","42.9","47.4","1889","Overall","Overall","_BMI5CAT","11","11","","","","","",""
"3378106","2011","DC","District of Columbia","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Underweight (BMI 12.0-18.4)","BRFSS","%","Age-adjusted Prevalence","1.8","","","1.2","2.3","79","Overall","Overall","_BMI5CAT","11","11","","","","","",""
"3378695","2011","FL","Florida","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","BRFSS","%","Age-adjusted Prevalence","26.3","","","25.0","27.7","3233","Overall","Overall","_BMI5CAT","12","12","","","","","",""
"3378696","2011","FL","Florida","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Overweight (BMI 25.0-29.9)","BRFSS","%","Age-adjusted Prevalence","36.2","","","34.7","37.7","4286","Overall","Overall","_BMI5CAT","12","12","","","","","",""
"3378697","2011","FL","Florida","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Normal Weight (BMI 18.5-24.9)","BRFSS","%","Age-adjusted Prevalence","35.6","","","34.1","37.1","4039","Overall","Overall","_BMI5CAT","12","12","","","","","",""
"3378698","2011","FL","Florida","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Underweight (BMI 12.0-18.4)","BRFSS","%","Age-adjusted Prevalence","1.9","","","1.5","2.3","212","Overall","Overall","_BMI5CAT","12","12","","","","","",""
"3378778","2011","GA","Georgia","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","BRFSS","%","Age-adjusted Prevalence","27.6","","","26.3","29.0","2731","Overall","Overall","_BMI5CAT","13","13","","","","","",""
"3378779","2011","GA","Georgia","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Overweight (BMI 25.0-29.9)","BRFSS","%","Age-adjusted Prevalence","34.6","","","33.1","36.1","3322","Overall","Overall","_BMI5CAT","13","13","","","","","",""
"3378780","2011","GA","Georgia","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Normal Weight (BMI 18.5-24.9)","BRFSS","%","Age-adjusted Prevalence","35.7","","","34.1","37.3","3119","Overall","Overall","_BMI5CAT","13","13","","","","","",""
"3378781","2011","GA","Georgia","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Underweight (BMI 12.0-18.4)","BRFSS","%","Age-adjusted Prevalence","2.1","","","1.6","2.5","181","Overall","Overall","_BMI5CAT","13","13","","","","","",""
