"ID","Year","LocationAbbr","LocationDesc","Class","Topic","Indicator","Response","DataSource","Data_Value_Unit","Data_Value_Type","Data_Value","Data_Value_Footnote_Symbol","Data_Value_Footnote","Low_Confidence_Limit","High_Confidence_Limit","Sample_Size","Stratification","StratificationType","IndicatorId","LocationOrder","ParentStateDisplayOrder","FootnoteType","FootNoteSymbol","FootnoteText","URL","DatasourceAbbr","Agency"
"2269899","2013","US","All States, DC and Territories (median) **","Cholesterol Awareness","Cholesterol High","Adults who have had their blood cholesterol checked and have been told it was high (variable calculated from one or more BRFSS questions)","Yes","BRFSS","%","Crude Prevalence","38.4","","","","","53","Overall","Overall","_RFCHOL","1","1","","","","","",""
"2270404","2013","UW","All States and DC (median) **","Cholesterol Awareness","Cholesterol High","Adults who have had their blood cholesterol checked and have been told it was high (variable calculated from one or more BRFSS questions)","Yes","BRFSS","%","Crude Prevalence","38.4","","","","","51","Overall","Overall","_RFCHOL","2","2","","","","","",""
"2067534","2013","AL","Alabama","Cholesterol Awareness","Cholesterol High","Adults who have had their blood cholesterol checked and have been told it was high (variable calculated from one or more BRFSS questions)","Yes","BRFSS","%","Crude Prevalence","44.4","","","42.6","46.2","2909","Overall","Overall","_RFCHOL","3","3","","","","","",""
"2072248","2013","AK","Alaska","Cholesterol Awareness","Cholesterol High","Adults who have had their blood cholesterol checked and have been told it was high (variable calculated from one or more BRFSS questions)","Yes","BRFSS","%","Crude Prevalence","38.6","","","36.4","40.9","1492","Overall","Overall","_RFCHOL","4","4","","","","","",""
"2075728","2013","AZ","Arizona","Cholesterol Awareness","Cholesterol High","Adults who have had their blood cholesterol checked and have been told it was high (variable calculated from one or more BRFSS questions)","Yes","BRFSS","%","Crude Prevalence","39.7","","","36.9","42.5","1600","Overall","Overall","_RFCHOL","5","5","","","","","",""
"2078676","2013","AR","Arkansas","Cholesterol Awareness","Cholesterol High","Adults who have had their blood cholesterol checked and have been told it was high (variable calculated from one or more BRFSS questions)","Yes","BRFSS","%","Crude Prevalence","42.4","","","40.4","44.5","2199","Overall","Overall","_RFCHOL","6","6","","","","","",""
"2082923","2013","CA","California","Cholesterol Awareness","Cholesterol High","Adults who have had their blood cholesterol checked and have been told it was high (variable calculated from one or more BRFSS questions)","Yes","BRFSS","%","Crude Prevalence","37.7","","","36.4","39.1","3782","Overall","Overall","_RFCHOL","7","7","","","","","",""
"2087412","2013","CO","Colorado","Cholesterol Awareness","Cholesterol High","Adults who have had their blood cholesterol checked and have been told it was high (variable calculated from one or more BRFSS questions)","Yes","BRFSS","%","Crude Prevalence","34.8","","","33.7","35.9","4664","Overall","Overall","_RFCHOL","8","8","","","","","",""
"2090778","2013","CT","Connecticut","Cholesterol Awareness","Cholesterol High","Adults who have had their blood cholesterol checked and have been told it was high (variable calculated from one or more BRFSS questions)","Yes","BRFSS","%","Crude Prevalence","37.8","","","36.2","39.5","2881","Overall","Overall","_RFCHOL","9","9","","","","","",""
"2094954","2013","DE","Delaware","Cholesterol Awareness","Cholesterol High","Adults who have had their blood cholesterol checked and have been told it was high (variable calculated from one or more BRFSS questions)","Yes","BRFSS","%","Crude Prevalence","40.6","","","38.7","42.5","2077","Overall","Overall","_RFCHOL","10","10","","","","","",""
"2098668","2013","DC","District of Columbia","Cholesterol Awareness","Cholesterol High","Adults who have had their blood cholesterol checked and have been told it was high (variable calculated from one or more BRFSS questions)","Yes","BRFSS","%","Crude Prevalence","34.0","","","31.9","36.1","1914","Overall","Overall","_RFCHOL","11","11","","","","","",""
