"ID","Year","LocationAbbr","LocationDesc","Class","Topic","Indicator","Response","DataSource","Data_Value_Unit","Data_Value_Type","Data_Value","Data_Value_Footnote_Symbol","Data_Value_Footnote","Low_Confidence_Limit","High_Confidence_Limit","Sample_Size","Stratification","StratificationType","IndicatorId","LocationOrder","ParentStateDisplayOrder","FootnoteType","FootNoteSymbol","FootnoteText","URL","DatasourceAbbr","Agency"
"3377631","2018","US","All States, DC and Territories (median) **","Tobacco Use","Smoker Status","Four Level Smoking Status (variable calculated from one or more BRFSS questions)","Smoke everyday","BRFSS","%","Crude Prevalence","11.7","","","","","53","Overall","Overall","_SMOKER3","1","1","","","","","",""
"3377708","2018","UW","All States and DC (median) **","Tobacco Use","Smoker Status","Four Level Smoking Status (variable calculated from one or more BRFSS questions)","Smoke everyday","BRFSS","%","Crude Prevalence","11.7","","","","","51","Overall","Overall","_SMOKER3","2","2","","","","","",""
"3164006","2018","AL","Alabama","Tobacco Use","Smoker Status","Four Level Smoking Status (variable calculated from one or more BRFSS questions)","Smoke everyday","BRFSS","%","Crude Prevalence","13.0","","","11.9","14.1","737","Overall","Overall","_SMOKER3","3","3","","","","","",""
"3167591","2018","AK","Alaska","Tobacco Use","Smoker Status","Four Level Smoking Status (variable calculated from one or more BRFSS questions)","Smoke everyday","BRFSS","%","Crude Prevalence","13.5","","","11.6","15.4","333","Overall","Overall","_SMOKER3","4","4","","","","","",""
"3171683","2018","AZ","Arizona","Tobacco Use","Smoker Status","Four Level Smoking Status (variable calculated from one or more BRFSS questions)","Smoke everyday","BRFSS","%","Crude Prevalence","9.3","","","8.3","10.4","700","Overall","Overall","_SMOKER3","5","5","","","","","",""
"3176636","2018","AR","Arkansas","Tobacco Use","Smoker Status","Four Level Smoking Status (variable calculated from one or more BRFSS questions)","Smoke everyday","BRFSS","%","Crude Prevalence","16.8","","","15.2","18.5","636","Overall","Overall","_SMOKER3","6","6","","","","","",""
"3180901","2018","CA","California","Tobacco Use","Smoker Status","Four Level Smoking Status (variable calculated from one or more BRFSS questions)","Smoke everyday","BRFSS","%","Crude Prevalence","6.3","","","5.7","6.9","686","Overall","Overall","_SMOKER3","7","7","","","","","",""
"3185001","2018","CO","Colorado","Tobacco Use","Smoker Status","Four Level Smoking Status (variable calculated from one or more BRFSS questions)","Smoke everyday","BRFSS","%","Crude Prevalence","9.6","","","8.9","10.4","713","Overall","Overall","_SMOKER3","8","8","","","","","",""
"3188525","2018","CT","Connecticut","Tobacco Use","Smoker Status","Four Level Smoking Status (variable calculated from one or more BRFSS questions)","Smoke everyday","BRFSS","%","Crude Prevalence","8.1","","","7.3","8.9","736","Overall","Overall","_SMOKER3","9","9","","","","","",""
"3193373","2018","DE","Delaware","Tobacco Use","Smoker Status","Four Level Smoking Status (variable calculated from one or more BRFSS questions)","Smoke everyday","BRFSS","%","Crude Prevalence","11.8","","","10.5","13.0","541","Overall","Overall","_SMOKER3","10","10","","","","","",""
"3196961","2018","DC","District of Columbia","Tobacco Use","Smoker Status","Four Level Smoking Status (variable calculated from one or more BRFSS questions)","Smoke everyday","BRFSS","%","Crude Prevalence","6.9","","","5.9","8.0","274","Overall","Overall","_SMOKER3","11","11","","","","","",""
"3200894","2018","FL","Florida","Tobacco Use","Smoker Status","Four Level Smoking Status (variable calculated from one or more BRFSS questions)","Smoke everyday","BRFSS","%","Crude Prevalence","10.5","","","9.5","11.4","1856","Overall","Overall","_SMOKER3","12","12","","","","","",""
"3205385","2018","GA","Georgia","Tobacco Use","Smoker Status","Four Level Smoking Status (variable calculated from one or more BRFSS questions)","Smoke everyday","BRFSS","%","Crude Prevalence","10.8","","","10.0","11.7","841","Overall","Overall","_SMOKER3","13","13","","","","","",""
"3209125","2018","HI","Hawaii","Tobacco Use","Smoker Status","Four Level Smoking Status (variable calculated from one or more BRFSS questions)","Smoke everyday","BRFSS","%","Crude Prevalence","8.9","","","8.0","9.7","669","Overall","Overall","_SMOKER3","14","14","","","","","",""
"3212709","2018","ID","Idaho","Tobacco Use","Smoker Status","Four Level Smoking Status (variable calculated from one or more BRFSS questions)","Smoke everyday","BRFSS","%","Crude Prevalence","10.0","","","8.6","11.5","330","Overall","Overall","_SMOKER3","15","15","","","","","",""
"3217458","2018","IL","Illinois","Tobacco Use","Smoker Status","Four Level Smoking Status (variable calculated from one or more BRFSS questions)","Smoke everyday","BRFSS","%","Crude Prevalence","10.9","","","9.8","12.0","497","Overall","Overall","_SMOKER3","16","16","","","","","",""
"3221964","2018","IN","Indiana","Tobacco Use","Smoker Status","Four Level Smoking Status (variable calculated from one or more BRFSS questions)","Smoke everyday","BRFSS","%","Crude Prevalence","16.0","","","14.8","17.1","975","Overall","Overall","_SMOKER3","17","17","","","","","",""
"3225483","2018","IA","Iowa","Tobacco Use","Smoker Status","Four Level Smoking Status (variable calculated from one or more BRFSS questions)","Smoke everyday","BRFSS","%","Crude Prevalence","12.1","","","11.3","12.9","1008","Overall","Overall","_SMOKER3","18","18","","","","","",""
"3230334","2018","KS","Kansas","Tobacco Use","Smoker Status","Four Level Smoking Status (variable calculated from one or more BRFSS questions)","Smoke everyday","BRFSS","%","Crude Prevalence","12.7","","","11.9","13.6","1114","Overall","Overall","_SMOKER3","19","19","","","","","",""
"3234356","2018","KY","Kentucky","Tobacco Use","Smoker Status","Four Level Smoking Status (variable calculated from one or more BRFSS questions)","Smoke everyday","BRFSS","%","Crude Prevalence","17.1","","","15.7","18.5","1249","Overall","Overall","_SMOKER3","20","20","","","","","",""
"3237811","2018","LA","Louisiana","Tobacco Use","Smoker Status","Four Level Smoking Status (variable calculated from one or more BRFSS questions)","Smoke everyday","BRFSS","%","Crude Prevalence","13.6","","","12.4","14.9","649","Overall","Overall","_SMOKER3","21","21","","","","","",""
"3241574","2018","ME","Maine","Tobacco Use","Smoker Status","Four Level Smoking Status (variable calculated from one or more BRFSS questions)","Smoke everyday","BRFSS","%","Crude Prevalence","13.8","","","12.7","15.0","1182","Overall","Overall","_SMOKER3","22","22","","","","","",""
