"ID","Year","LocationAbbr","LocationDesc","Class","Topic","Indicator","Response","DataSource","Data_Value_Unit","Data_Value_Type","Data_Value","Data_Value_Footnote_Symbol","Data_Value_Footnote","Low_Confidence_Limit","High_Confidence_Limit","Sample_Size","Stratification","StratificationType","IndicatorId","LocationOrder","ParentStateDisplayOrder","FootnoteType","FootNoteSymbol","FootnoteText","URL","DatasourceAbbr","Agency"
"3872327","2020","US","All States, DC and Territories (median) **","Tobacco Use","Smoker Status","Four Level Smoking Status (variable calculated from one or more BRFSS questions)","Smoke everyday","BRFSS","%","Crude Prevalence","10.6","","","","","53","Overall","Overall","_SMOKER3","1","1","","","","","",""
"3874843","2020","UW","All States and DC (median) **","Tobacco Use","Smoker Status","Four Level Smoking Status (variable calculated from one or more BRFSS questions)","Smoke everyday","BRFSS","%","Crude Prevalence","10.6","","","","","51","Overall","Overall","_SMOKER3","2","2","","","","","",""
"3668977","2020","AL","Alabama","Tobacco Use","Smoker Status","Four Level Smoking Status (variable calculated from one or more BRFSS questions)","Smoke everyday","BRFSS","%","Crude Prevalence","13.2","","","12.0","14.5","581","Overall","Overall","_SMOKER3","3","3","","","","","",""
"3664429","2020","AK","Alaska","Tobacco Use","Smoker Status","Four Level Smoking Status (variable calculated from one or more BRFSS questions)","Smoke everyday","BRFSS","%","Crude Prevalence","13.5","","","11.7","15.3","434","Overall","Overall","_SMOKER3","4","4","","","","","",""
"3661294","2020","AZ","Arizona","Tobacco Use","Smoker Status","Four Level Smoking Status (variable calculated from one or more BRFSS questions)","Smoke everyday","BRFSS","%","Crude Prevalence","9.0","","","8.2","9.8","905","Overall","Overall","_SMOKER3","5","5","","","","","",""
"3674042","2020","AR","Arkansas","Tobacco Use","Smoker Status","Four Level Smoking Status (variable calculated from one or more BRFSS questions)","Smoke everyday","BRFSS","%","Crude Prevalence","15.0","","","13.6","16.5","582","Overall","Overall","_SMOKER3","6","6","","","","","",""
"3682137","2020","CA","California","Tobacco Use","Smoker Status","Four Level Smoking Status (variable calculated from one or more BRFSS questions)","Smoke everyday","BRFSS","%","Crude Prevalence","5.9","","","4.9","6.9","243","Overall","Overall","_SMOKER3","7","7","","","","","",""
"3673697","2020","CO","Colorado","Tobacco Use","Smoker Status","Four Level Smoking Status (variable calculated from one or more BRFSS questions)","Smoke everyday","BRFSS","%","Crude Prevalence","8.4","","","7.8","9.1","767","Overall","Overall","_SMOKER3","8","8","","","","","",""
"3683823","2020","CT","Connecticut","Tobacco Use","Smoker Status","Four Level Smoking Status (variable calculated from one or more BRFSS questions)","Smoke everyday","BRFSS","%","Crude Prevalence","8.2","","","7.3","9.1","692","Overall","Overall","_SMOKER3","9","9","","","","","",""
"3687642","2020","DE","Delaware","Tobacco Use","Smoker Status","Four Level Smoking Status (variable calculated from one or more BRFSS questions)","Smoke everyday","BRFSS","%","Crude Prevalence","10.6","","","9.2","12.0","381","Overall","Overall","_SMOKER3","10","10","","","","","",""
"3689747","2020","DC","District of Columbia","Tobacco Use","Smoker Status","Four Level Smoking Status (variable calculated from one or more BRFSS questions)","Smoke everyday","BRFSS","%","Crude Prevalence","6.1","","","5.0","7.2","178","Overall","Overall","_SMOKER3","11","11","","","","","",""
"3697515","2020","FL","Florida","Tobacco Use","Smoker Status","Four Level Smoking Status (variable calculated from one or more BRFSS questions)","Smoke everyday","BRFSS","%","Crude Prevalence","9.4","","","8.4","10.4","1300","Overall","Overall","_SMOKER3","12","12","","","","","",""
"3708040","2020","GA","Georgia","Tobacco Use","Smoker Status","Four Level Smoking Status (variable calculated from one or more BRFSS questions)","Smoke everyday","BRFSS","%","Crude Prevalence","10.8","","","9.7","11.9","873","Overall","Overall","_SMOKER3","13","13","","","","","",""
"3706644","2020","HI","Hawaii","Tobacco Use","Smoker Status","Four Level Smoking Status (variable calculated from one or more BRFSS questions)","Smoke everyday","BRFSS","%","Crude Prevalence","8.0","","","7.1","8.9","549","Overall","Overall","_SMOKER3","14","14","","","","","",""
"3705148","2020","ID","Idaho","Tobacco Use","Smoker Status","Four Level Smoking Status (variable calculated from one or more BRFSS questions)","Smoke everyday","BRFSS","%","Crude Prevalence","9.7","","","8.6","10.7","574","Overall","Overall","_SMOKER3","15","15","","","","","",""
