"ID","Year","LocationAbbr","LocationDesc","Class","Topic","Indicator","Response","DataSource","Data_Value_Unit","Data_Value_Type","Data_Value","Data_Value_Footnote_Symbol","Data_Value_Footnote","Low_Confidence_Limit","High_Confidence_Limit","Sample_Size","Stratification","StratificationType","IndicatorId","LocationOrder","ParentStateDisplayOrder","FootnoteType","FootNoteSymbol","FootnoteText","URL","DatasourceAbbr","Agency"
"2465352","2014","US","All States, DC and Territories (median) **","Health Care Access/Coverage","Under 65 Coverage","Adults aged 18-64 who have any kind of health care coverage (variable calculated from one or more BRFSS questions)","Yes","BRFSS","%","Crude Prevalence","84.7","","","","","53","Overall","Overall","_HCVU651","1","1","","","","","",""
"2464608","2014","UW","All States and DC (median) **","Health Care Access/Coverage","Under 65 Coverage","Adults aged 18-64 who have any kind of health care coverage (variable calculated from one or more BRFSS questions)","Yes","BRFSS","%","Crude Prevalence","84.7","","","","","51","Overall","Overall","_HCVU651","2","2","","","","","",""
"2273258","2014","AL","Alabama","Health Care Access/Coverage","Under 65 Coverage","Adults aged 18-64 who have any kind of health care coverage (variable calculated from one or more BRFSS questions)","Yes","BRFSS","%","Crude Prevalence","82.5","","","81.1","84.0","4650","Overall","Overall","_HCVU651","3","3","","","","","",""
"2276497","2014","AK","Alaska","Health Care Access/Coverage","Under 65 Coverage","Adults aged 18-64 who have any kind of health care coverage (variable calculated from one or more BRFSS questions)","Yes","BRFSS","%","Crude Prevalence","82.9","","","81.0","84.7","2882","Overall","Overall","_HCVU651","4","4","","","","","",""
"2279964","2014","AZ","Arizona","Health Care Access/Coverage","Under 65 Coverage","Adults aged 18-64 who have any kind of health care coverage (variable calculated from one or more BRFSS questions)","Yes","BRFSS","%","Crude Prevalence","82.1","","","80.6","83.5","7047","Overall","Overall","_HCVU651","5","5","","","","","",""
"2284364","2014","AR","Arkansas","Health Care Access/Coverage","Under 65 Coverage","Adults aged 18-64 who have any kind of health care coverage (variable calculated from one or more BRFSS questions)","Yes","BRFSS","%","Crude Prevalence","79.8","","","77.5","82.1","2386","Overall","Overall","_HCVU651","6","6","","","","","",""
"2287538","2014","CA","California","Health Care Access/Coverage","Under 65 Coverage","Adults aged 18-64 who have any kind of health care coverage (variable calculated from one or more BRFSS questions)","Yes","BRFSS","%","Crude Prevalence","82.2","","","81.0","83.5","5443","Overall","Overall","_HCVU651","7","7","","","","","",""
"2291307","2014","CO","Colorado","Health Care Access/Coverage","Under 65 Coverage","Adults aged 18-64 who have any kind of health care coverage (variable calculated from one or more BRFSS questions)","Yes","BRFSS","%","Crude Prevalence","84.7","","","83.7","85.7","7803","Overall","Overall","_HCVU651","8","8","","","","","",""
"2294809","2014","CT","Connecticut","Health Care Access/Coverage","Under 65 Coverage","Adults aged 18-64 who have any kind of health care coverage (variable calculated from one or more BRFSS questions)","Yes","BRFSS","%","Crude Prevalence","89.5","","","88.2","90.7","4748","Overall","Overall","_HCVU651","9","9","","","","","",""
"2298481","2014","DE","Delaware","Health Care Access/Coverage","Under 65 Coverage","Adults aged 18-64 who have any kind of health care coverage (variable calculated from one or more BRFSS questions)","Yes","BRFSS","%","Crude Prevalence","89.2","","","87.5","90.8","2413","Overall","Overall","_HCVU651","10","10","","","","","",""
"2302407","2014","DC","District of Columbia","Health Care Access/Coverage","Under 65 Coverage","Adults aged 18-64 who have any kind of health care coverage (variable calculated from one or more BRFSS questions)","Yes","BRFSS","%","Crude Prevalence","90.4","","","88.1","92.7","2302","Overall","Overall","_HCVU651","11","11","","","","","",""
"2305920","2014","FL","Florida","Health Care Access/Coverage","Under 65 Coverage","Adults aged 18-64 who have any kind of health care coverage (variable calculated from one or more BRFSS questions)","Yes","BRFSS","%","Crude Prevalence","77.2","","","75.7","78.8","4475","Overall","Overall","_HCVU651","12","12","","","","","",""
"2310120","2014","GA","Georgia","Health Care Access/Coverage","Under 65 Coverage","Adults aged 18-64 who have any kind of health care coverage (variable calculated from one or more BRFSS questions)","Yes","BRFSS","%","Crude Prevalence","75.0","","","73.1","76.9","3338","Overall","Overall","_HCVU651","13","13","","","","","",""
"2312995","2014","HI","Hawaii","Health Care Access/Coverage","Under 65 Coverage","Adults aged 18-64 who have any kind of health care coverage (variable calculated from one or more BRFSS questions)","Yes","BRFSS","%","Crude Prevalence","90.2","","","89.0","91.5","4510","Overall","Overall","_HCVU651","14","14","","","","","",""
"2316916","2014","ID","Idaho","Health Care Access/Coverage","Under 65 Coverage","Adults aged 18-64 who have any kind of health care coverage (variable calculated from one or more BRFSS questions)","Yes","BRFSS","%","Crude Prevalence","79.8","","","77.9","81.7","2845","Overall","Overall","_HCVU651","15","15","","","","","",""
"2320843","2014","IL","Illinois","Health Care Access/Coverage","Under 65 Coverage","Adults aged 18-64 who have any kind of health care coverage (variable calculated from one or more BRFSS questions)","Yes","BRFSS","%","Crude Prevalence","85.7","","","84.0","87.4","3042","Overall","Overall","_HCVU651","16","16","","","","","",""
"2324049","2014","IN","Indiana","Health Care Access/Coverage","Under 65 Coverage","Adults aged 18-64 who have any kind of health care coverage (variable calculated from one or more BRFSS questions)","Yes","BRFSS","%","Crude Prevalence","82.0","","","80.7","83.2","6224","Overall","Overall","_HCVU651","17","17","","","","","",""
"2327829","2014","IA","Iowa","Health Care Access/Coverage","Under 65 Coverage","Adults aged 18-64 who have any kind of health care coverage (variable calculated from one or more BRFSS questions)","Yes","BRFSS","%","Crude Prevalence","90.4","","","89.3","91.5","4719","Overall","Overall","_HCVU651","18","18","","","","","",""
"2332138","2014","KS","Kansas","Health Care Access/Coverage","Under 65 Coverage","Adults aged 18-64 who have any kind of health care coverage (variable calculated from one or more BRFSS questions)","Yes","BRFSS","%","Crude Prevalence","82.4","","","81.4","83.4","7899","Overall","Overall","_HCVU651","19","19","","","","","",""
"2335421","2014","KY","Kentucky","Health Care Access/Coverage","Under 65 Coverage","Adults aged 18-64 who have any kind of health care coverage (variable calculated from one or more BRFSS questions)","Yes","BRFSS","%","Crude Prevalence","87.8","","","86.4","89.2","6573","Overall","Overall","_HCVU651","20","20","","","","","",""
"2339077","2014","LA","Louisiana","Health Care Access/Coverage","Under 65 Coverage","Adults aged 18-64 who have any kind of health care coverage (variable calculated from one or more BRFSS questions)","Yes","BRFSS","%","Crude Prevalence","77.3","","","75.7","78.8","3725","Overall","Overall","_HCVU651","21","21","","","","","",""
