ID,Year,LocationAbbr,LocationDesc,Class,Topic,Indicator,Response,DataSource,Data_Value_Unit,Data_Value_Type,Data_Value,Data_Value_Footnote_Symbol,Data_Value_Footnote,Low_Confidence_Limit,High_Confidence_Limit,Sample_Size,Stratification,StratificationType,IndicatorId,LocationOrder,ParentStateDisplayOrder,FootnoteType,FootNoteSymbol,FootnoteText,URL,DatasourceAbbr,Agency
4604766,2021,US,"All States, DC and Territories (median) **",Alcohol Consumption,Heavy Drinking,Heavy drinkers (adult men having more than 14 drinks per week and adult women having more than 7 drinks per week) (variable calculated from one or more BRFSS questions),Yes,BRFSS,%,Crude Prevalence,6.2,,** Median value reported with no confidence intervals.,,,53,Overall,Overall,_RFDRHV7,1,1,,,,,,
4610995,2021,UW,All States and DC (median) **,Alcohol Consumption,Heavy Drinking,Heavy drinkers (adult men having more than 14 drinks per week and adult women having more than 7 drinks per week) (variable calculated from one or more BRFSS questions),Yes,BRFSS,%,Crude Prevalence,6.3,,** Median value reported with no confidence intervals.,,,50,Overall,Overall,_RFDRHV7,2,2,,,,,,
4382645,2021,AL,Alabama,Alcohol Consumption,Heavy Drinking,Heavy drinkers (adult men having more than 14 drinks per week and adult women having more than 7 drinks per week) (variable calculated from one or more BRFSS questions),Yes,BRFSS,%,Crude Prevalence,5,,,94,95.9,4115,Overall,Overall,_RFDRHV7,3,3,,,,,,
4386080,2021,AK,Alaska,Alcohol Consumption,Heavy Drinking,Heavy drinkers (adult men having more than 14 drinks per week and adult women having more than 7 drinks per week) (variable calculated from one or more BRFSS questions),Yes,BRFSS,%,Crude Prevalence,8.7,,,90.1,92.5,4658,Overall,Overall,_RFDRHV7,4,4,,,,,,
4381747,2021,AZ,Arizona,Alcohol Consumption,Heavy Drinking,Heavy drinkers (adult men having more than 14 drinks per week and adult women having more than 7 drinks per week) (variable calculated from one or more BRFSS questions),Yes,BRFSS,%,Crude Prevalence,6.3,,,93,94.4,9256,Overall,Overall,_RFDRHV7,5,5,,,,,,
4381060,2021,AR,Arkansas,Alcohol Consumption,Heavy Drinking,Heavy drinkers (adult men having more than 14 drinks per week and adult women having more than 7 drinks per week) (variable calculated from one or more BRFSS questions),Yes,BRFSS,%,Crude Prevalence,6,,,92.9,95,4717,Overall,Overall,_RFDRHV7,6,6,,,,,,
4402001,2021,CA,California,Alcohol Consumption,Heavy Drinking,Heavy drinkers (adult men having more than 14 drinks per week and adult women having more than 7 drinks per week) (variable calculated from one or more BRFSS questions),Yes,BRFSS,%,Crude Prevalence,6.1,,,93.1,94.6,5866,Overall,Overall,_RFDRHV7,7,7,,,,,,
4397294,2021,CO,Colorado,Alcohol Consumption,Heavy Drinking,Heavy drinkers (adult men having more than 14 drinks per week and adult women having more than 7 drinks per week) (variable calculated from one or more BRFSS questions),Yes,BRFSS,%,Crude Prevalence,7.3,,,92.1,93.3,8791,Overall,Overall,_RFDRHV7,8,8,,,,,,
4398721,2021,CT,Connecticut,Alcohol Consumption,Heavy Drinking,Heavy drinkers (adult men having more than 14 drinks per week and adult women having more than 7 drinks per week) (variable calculated from one or more BRFSS questions),Yes,BRFSS,%,Crude Prevalence,5.3,,,94,95.4,6961,Overall,Overall,_RFDRHV7,9,9,,,,,,
4408032,2021,DE,Delaware,Alcohol Consumption,Heavy Drinking,Heavy drinkers (adult men having more than 14 drinks per week and adult women having more than 7 drinks per week) (variable calculated from one or more BRFSS questions),Yes,BRFSS,%,Crude Prevalence,5,,,94,96,3107,Overall,Overall,_RFDRHV7,10,10,,,,,,
4406587,2021,DC,District of Columbia,Alcohol Consumption,Heavy Drinking,Heavy drinkers (adult men having more than 14 drinks per week and adult women having more than 7 drinks per week) (variable calculated from one or more BRFSS questions),Yes,BRFSS,%,Crude Prevalence,8.7,,,89.9,92.7,2656,Overall,Overall,_RFDRHV7,11,11,,,,,,
4408138,2021,GA,Georgia,Alcohol Consumption,Heavy Drinking,Heavy drinkers (adult men having more than 14 drinks per week and adult women having more than 7 drinks per week) (variable calculated from one or more BRFSS questions),Yes,BRFSS,%,Crude Prevalence,6.2,,,92.9,94.6,6877,Overall,Overall,_RFDRHV7,13,13,,,,,,
4429591,2021,HI,Hawaii,Alcohol Consumption,Heavy Drinking,Heavy drinkers (adult men having more than 14 drinks per week and adult women having more than 7 drinks per week) (variable calculated from one or more BRFSS questions),Yes,BRFSS,%,Crude Prevalence,7,,,92.2,93.8,6809,Overall,Overall,_RFDRHV7,14,14,,,,,,
4427841,2021,ID,Idaho,Alcohol Consumption,Heavy Drinking,Heavy drinkers (adult men having more than 14 drinks per week and adult women having more than 7 drinks per week) (variable calculated from one or more BRFSS questions),Yes,BRFSS,%,Crude Prevalence,6.8,,,92.4,94.1,5987,Overall,Overall,_RFDRHV7,15,15,,,,,,
4422362,2021,IL,Illinois,Alcohol Consumption,Heavy Drinking,Heavy drinkers (adult men having more than 14 drinks per week and adult women having more than 7 drinks per week) (variable calculated from one or more BRFSS questions),Yes,BRFSS,%,Crude Prevalence,5,,,94.1,96,2820,Overall,Overall,_RFDRHV7,16,16,,,,,,
4433233,2021,IN,Indiana,Alcohol Consumption,Heavy Drinking,Heavy drinkers (adult men having more than 14 drinks per week and adult women having more than 7 drinks per week) (variable calculated from one or more BRFSS questions),Yes,BRFSS,%,Crude Prevalence,5.9,,,93.4,94.7,8522,Overall,Overall,_RFDRHV7,17,17,,,,,,
4437617,2021,IA,Iowa,Alcohol Consumption,Heavy Drinking,Heavy drinkers (adult men having more than 14 drinks per week and adult women having more than 7 drinks per week) (variable calculated from one or more BRFSS questions),Yes,BRFSS,%,Crude Prevalence,7,,,92.3,93.6,8469,Overall,Overall,_RFDRHV7,18,18,,,,,,
4441328,2021,KS,Kansas,Alcohol Consumption,Heavy Drinking,Heavy drinkers (adult men having more than 14 drinks per week and adult women having more than 7 drinks per week) (variable calculated from one or more BRFSS questions),Yes,BRFSS,%,Crude Prevalence,6.1,,,93.4,94.4,15610,Overall,Overall,_RFDRHV7,19,19,,,,,,
4450549,2021,KY,Kentucky,Alcohol Consumption,Heavy Drinking,Heavy drinkers (adult men having more than 14 drinks per week and adult women having more than 7 drinks per week) (variable calculated from one or more BRFSS questions),Yes,BRFSS,%,Crude Prevalence,4.4,,,94.8,96.3,4839,Overall,Overall,_RFDRHV7,20,20,,,,,,
4458130,2021,LA,Louisiana,Alcohol Consumption,Heavy Drinking,Heavy drinkers (adult men having more than 14 drinks per week and adult women having more than 7 drinks per week) (variable calculated from one or more BRFSS questions),Yes,BRFSS,%,Crude Prevalence,7.1,,,91.9,93.9,4275,Overall,Overall,_RFDRHV7,21,21,,,,,,
4453507,2021,ME,Maine,Alcohol Consumption,Heavy Drinking,Heavy drinkers (adult men having more than 14 drinks per week and adult women having more than 7 drinks per week) (variable calculated from one or more BRFSS questions),Yes,BRFSS,%,Crude Prevalence,8.2,,,91,92.6,10279,Overall,Overall,_RFDRHV7,22,22,,,,,,
4455139,2021,MD,Maryland,Alcohol Consumption,Heavy Drinking,Heavy drinkers (adult men having more than 14 drinks per week and adult women having more than 7 drinks per week) (variable calculated from one or more BRFSS questions),Yes,BRFSS,%,Crude Prevalence,4.8,,,94.7,95.7,13207,Overall,Overall,_RFDRHV7,23,23,,,,,,
4463360,2021,MA,Massachusetts,Alcohol Consumption,Heavy Drinking,Heavy drinkers (adult men having more than 14 drinks per week and adult women having more than 7 drinks per week) (variable calculated from one or more BRFSS questions),Yes,BRFSS,%,Crude Prevalence,6.3,,,92.9,94.5,6774,Overall,Overall,_RFDRHV7,24,24,,,,,,
4465547,2021,MI,Michigan,Alcohol Consumption,Heavy Drinking,Heavy drinkers (adult men having more than 14 drinks per week and adult women having more than 7 drinks per week) (variable calculated from one or more BRFSS questions),Yes,BRFSS,%,Crude Prevalence,6.4,,,92.8,94.3,8121,Overall,Overall,_RFDRHV7,25,25,,,,,,
4474033,2021,MN,Minnesota,Alcohol Consumption,Heavy Drinking,Heavy drinkers (adult men having more than 14 drinks per week and adult women having more than 7 drinks per week) (variable calculated from one or more BRFSS questions),Yes,BRFSS,%,Crude Prevalence,6.9,,,92.6,93.6,13743,Overall,Overall,_RFDRHV7,26,26,,,,,,
4483237,2021,MS,Mississippi,Alcohol Consumption,Heavy Drinking,Heavy drinkers (adult men having more than 14 drinks per week and adult women having more than 7 drinks per week) (variable calculated from one or more BRFSS questions),Yes,BRFSS,%,Crude Prevalence,6,,,92.9,95,3959,Overall,Overall,_RFDRHV7,27,27,,,,,,
4481445,2021,MO,Missouri,Alcohol Consumption,Heavy Drinking,Heavy drinkers (adult men having more than 14 drinks per week and adult women having more than 7 drinks per week) (variable calculated from one or more BRFSS questions),Yes,BRFSS,%,Crude Prevalence,6.6,,,92.6,94.1,10977,Overall,Overall,_RFDRHV7,28,28,,,,,,
4479950,2021,MT,Montana,Alcohol Consumption,Heavy Drinking,Heavy drinkers (adult men having more than 14 drinks per week and adult women having more than 7 drinks per week) (variable calculated from one or more BRFSS questions),Yes,BRFSS,%,Crude Prevalence,8.3,,,90.8,92.6,5504,Overall,Overall,_RFDRHV7,29,29,,,,,,
4496401,2021,NE,Nebraska,Alcohol Consumption,Heavy Drinking,Heavy drinkers (adult men having more than 14 drinks per week and adult women having more than 7 drinks per week) (variable calculated from one or more BRFSS questions),Yes,BRFSS,%,Crude Prevalence,6.8,,,92.6,93.8,13266,Overall,Overall,_RFDRHV7,30,30,,,,,,
