ID,Year,LocationAbbr,LocationDesc,Class,Topic,Indicator,Response,DataSource,Data_Value_Unit,Data_Value_Type,Data_Value,Data_Value_Footnote_Symbol,Data_Value_Footnote,Low_Confidence_Limit,High_Confidence_Limit,Sample_Size,Stratification,StratificationType,IndicatorId,LocationOrder,ParentStateDisplayOrder,FootnoteType,FootNoteSymbol,FootnoteText,URL,DatasourceAbbr,Agency
3160060,2017,US,"All States, DC and Territories (median) **",Alcohol Consumption,Heavy Drinking,Heavy drinkers (adult men having more than 14 drinks per week and adult women having more than 7 drinks per week) (variable calculated from one or more BRFSS questions),Yes,BRFSS,%,Crude Prevalence,6.3,,,,,53,Overall,Overall,_RFDRHV5,1,1,,,,,,
3160006,2017,UW,All States and DC (median) **,Alcohol Consumption,Heavy Drinking,Heavy drinkers (adult men having more than 14 drinks per week and adult women having more than 7 drinks per week) (variable calculated from one or more BRFSS questions),Yes,BRFSS,%,Crude Prevalence,6.3,,,,,51,Overall,Overall,_RFDRHV5,2,2,,,,,,
2925174,2017,AL,Alabama,Alcohol Consumption,Heavy Drinking,Heavy drinkers (adult men having more than 14 drinks per week and adult women having more than 7 drinks per week) (variable calculated from one or more BRFSS questions),Yes,BRFSS,%,Crude Prevalence,4.6,,,94.6,96.2,6020,Overall,Overall,_RFDRHV5,3,3,,,,,,
2929773,2017,AK,Alaska,Alcohol Consumption,Heavy Drinking,Heavy drinkers (adult men having more than 14 drinks per week and adult women having more than 7 drinks per week) (variable calculated from one or more BRFSS questions),Yes,BRFSS,%,Crude Prevalence,8.4,,,89.9,93.3,2750,Overall,Overall,_RFDRHV5,4,4,,,,,,
2933562,2017,AZ,Arizona,Alcohol Consumption,Heavy Drinking,Heavy drinkers (adult men having more than 14 drinks per week and adult women having more than 7 drinks per week) (variable calculated from one or more BRFSS questions),Yes,BRFSS,%,Crude Prevalence,5.5,,,94.1,95,13516,Overall,Overall,_RFDRHV5,5,5,,,,,,
2938337,2017,AR,Arkansas,Alcohol Consumption,Heavy Drinking,Heavy drinkers (adult men having more than 14 drinks per week and adult women having more than 7 drinks per week) (variable calculated from one or more BRFSS questions),Yes,BRFSS,%,Crude Prevalence,5.8,,,92.8,95.7,4805,Overall,Overall,_RFDRHV5,6,6,,,,,,
2943064,2017,CA,California,Alcohol Consumption,Heavy Drinking,Heavy drinkers (adult men having more than 14 drinks per week and adult women having more than 7 drinks per week) (variable calculated from one or more BRFSS questions),Yes,BRFSS,%,Crude Prevalence,6.3,,,93,94.4,7929,Overall,Overall,_RFDRHV5,7,7,,,,,,
2947277,2017,CO,Colorado,Alcohol Consumption,Heavy Drinking,Heavy drinkers (adult men having more than 14 drinks per week and adult women having more than 7 drinks per week) (variable calculated from one or more BRFSS questions),Yes,BRFSS,%,Crude Prevalence,6.7,,,92.6,94,8177,Overall,Overall,_RFDRHV5,8,8,,,,,,
2952292,2017,CT,Connecticut,Alcohol Consumption,Heavy Drinking,Heavy drinkers (adult men having more than 14 drinks per week and adult women having more than 7 drinks per week) (variable calculated from one or more BRFSS questions),Yes,BRFSS,%,Crude Prevalence,5.3,,,94,95.3,9228,Overall,Overall,_RFDRHV5,9,9,,,,,,
2956248,2017,DE,Delaware,Alcohol Consumption,Heavy Drinking,Heavy drinkers (adult men having more than 14 drinks per week and adult women having more than 7 drinks per week) (variable calculated from one or more BRFSS questions),Yes,BRFSS,%,Crude Prevalence,6.2,,,92.7,94.8,3598,Overall,Overall,_RFDRHV5,10,10,,,,,,
