"ID","Year","LocationAbbr","LocationDesc","Class","Topic","Indicator","Response","DataSource","Data_Value_Unit","Data_Value_Type","Data_Value","Data_Value_Footnote_Symbol","Data_Value_Footnote","Low_Confidence_Limit","High_Confidence_Limit","Sample_Size","Stratification","StratificationType","IndicatorId","LocationOrder","ParentStateDisplayOrder","FootnoteType","FootNoteSymbol","FootnoteText","URL","DatasourceAbbr","Agency"
"2465004","2014","US","All States, DC and Territories (median) **","Alcohol Consumption","Heavy Drinking","Heavy drinkers (adult men having more than two drinks per day and adult women having more than one drink per day) (variable calculated from one or more BRFSS questions)","Yes","BRFSS","%","Crude Prevalence","5.9","","","","","53","Overall","Overall","_RFDRHV4","1","1","","","","","",""
"2464955","2014","UW","All States and DC (median) **","Alcohol Consumption","Heavy Drinking","Heavy drinkers (adult men having more than two drinks per day and adult women having more than one drink per day) (variable calculated from one or more BRFSS questions)","Yes","BRFSS","%","Crude Prevalence","5.9","","","","","51","Overall","Overall","_RFDRHV4","2","2","","","","","",""
"2270678","2014","AL","Alabama","Alcohol Consumption","Heavy Drinking","Heavy drinkers (adult men having more than two drinks per day and adult women having more than one drink per day) (variable calculated from one or more BRFSS questions)","Yes","BRFSS","%","Crude Prevalence","4.5","","","3.9","5.1","322","Overall","Overall","_RFDRHV4","3","3","","","","","",""
"2274365","2014","AK","Alaska","Alcohol Consumption","Heavy Drinking","Heavy drinkers (adult men having more than two drinks per day and adult women having more than one drink per day) (variable calculated from one or more BRFSS questions)","Yes","BRFSS","%","Crude Prevalence","8.8","","","7.6","10.0","350","Overall","Overall","_RFDRHV4","4","4","","","","","",""
"2278318","2014","AZ","Arizona","Alcohol Consumption","Heavy Drinking","Heavy drinkers (adult men having more than two drinks per day and adult women having more than one drink per day) (variable calculated from one or more BRFSS questions)","Yes","BRFSS","%","Crude Prevalence","5.8","","","5.2","6.5","732","Overall","Overall","_RFDRHV4","5","5","","","","","",""
"2281718","2014","AR","Arkansas","Alcohol Consumption","Heavy Drinking","Heavy drinkers (adult men having more than two drinks per day and adult women having more than one drink per day) (variable calculated from one or more BRFSS questions)","Yes","BRFSS","%","Crude Prevalence","5.1","","","4.1","6.1","197","Overall","Overall","_RFDRHV4","6","6","","","","","",""
"2285389","2014","CA","California","Alcohol Consumption","Heavy Drinking","Heavy drinkers (adult men having more than two drinks per day and adult women having more than one drink per day) (variable calculated from one or more BRFSS questions)","Yes","BRFSS","%","Crude Prevalence","5.7","","","5.1","6.4","455","Overall","Overall","_RFDRHV4","7","7","","","","","",""
"2288730","2014","CO","Colorado","Alcohol Consumption","Heavy Drinking","Heavy drinkers (adult men having more than two drinks per day and adult women having more than one drink per day) (variable calculated from one or more BRFSS questions)","Yes","BRFSS","%","Crude Prevalence","6.5","","","5.9","7.1","764","Overall","Overall","_RFDRHV4","8","8","","","","","",""
"2292676","2014","CT","Connecticut","Alcohol Consumption","Heavy Drinking","Heavy drinkers (adult men having more than two drinks per day and adult women having more than one drink per day) (variable calculated from one or more BRFSS questions)","Yes","BRFSS","%","Crude Prevalence","5.7","","","4.9","6.4","409","Overall","Overall","_RFDRHV4","9","9","","","","","",""
"2296074","2014","DE","Delaware","Alcohol Consumption","Heavy Drinking","Heavy drinkers (adult men having more than two drinks per day and adult women having more than one drink per day) (variable calculated from one or more BRFSS questions)","Yes","BRFSS","%","Crude Prevalence","5.2","","","4.3","6.1","197","Overall","Overall","_RFDRHV4","10","10","","","","","",""
"2299836","2014","DC","District of Columbia","Alcohol Consumption","Heavy Drinking","Heavy drinkers (adult men having more than two drinks per day and adult women having more than one drink per day) (variable calculated from one or more BRFSS questions)","Yes","BRFSS","%","Crude Prevalence","9.0","","","7.2","10.7","286","Overall","Overall","_RFDRHV4","11","11","","","","","",""
"2303947","2014","FL","Florida","Alcohol Consumption","Heavy Drinking","Heavy drinkers (adult men having more than two drinks per day and adult women having more than one drink per day) (variable calculated from one or more BRFSS questions)","Yes","BRFSS","%","Crude Prevalence","6.7","","","6.0","7.5","591","Overall","Overall","_RFDRHV4","12","12","","","","","",""
"2306992","2014","GA","Georgia","Alcohol Consumption","Heavy Drinking","Heavy drinkers (adult men having more than two drinks per day and adult women having more than one drink per day) (variable calculated from one or more BRFSS questions)","Yes","BRFSS","%","Crude Prevalence","5.3","","","4.4","6.1","267","Overall","Overall","_RFDRHV4","13","13","","","","","",""
"2310953","2014","HI","Hawaii","Alcohol Consumption","Heavy Drinking","Heavy drinkers (adult men having more than two drinks per day and adult women having more than one drink per day) (variable calculated from one or more BRFSS questions)","Yes","BRFSS","%","Crude Prevalence","7.9","","","7.0","8.8","569","Overall","Overall","_RFDRHV4","14","14","","","","","",""
"2314818","2014","ID","Idaho","Alcohol Consumption","Heavy Drinking","Heavy drinkers (adult men having more than two drinks per day and adult women having more than one drink per day) (variable calculated from one or more BRFSS questions)","Yes","BRFSS","%","Crude Prevalence","5.0","","","4.1","6.0","250","Overall","Overall","_RFDRHV4","15","15","","","","","",""
"2317913","2014","IL","Illinois","Alcohol Consumption","Heavy Drinking","Heavy drinkers (adult men having more than two drinks per day and adult women having more than one drink per day) (variable calculated from one or more BRFSS questions)","Yes","BRFSS","%","Crude Prevalence","6.5","","","5.6","7.4","288","Overall","Overall","_RFDRHV4","16","16","","","","","",""
"2321665","2014","IN","Indiana","Alcohol Consumption","Heavy Drinking","Heavy drinkers (adult men having more than two drinks per day and adult women having more than one drink per day) (variable calculated from one or more BRFSS questions)","Yes","BRFSS","%","Crude Prevalence","5.2","","","4.6","5.8","494","Overall","Overall","_RFDRHV4","17","17","","","","","",""
