"ID","Year","LocationAbbr","LocationDesc","Class","Topic","Indicator","Response","DataSource","Data_Value_Unit","Data_Value_Type","Data_Value","Data_Value_Footnote_Symbol","Data_Value_Footnote","Low_Confidence_Limit","High_Confidence_Limit","Sample_Size","Stratification","StratificationType","IndicatorId","LocationOrder","ParentStateDisplayOrder","FootnoteType","FootNoteSymbol","FootnoteText","URL","DatasourceAbbr","Agency"
"2067923","2012","US","All States, DC and Territories (median) **","Health Care Access/Coverage","Under 65 Coverage","Adults aged 18-64 who have any kind of health care coverage (variable calculated from one or more BRFSS questions)","Yes","BRFSS","%","Crude Prevalence","79.6","","","","","53","Overall","Overall","_HCVU651","1","1","","","","","",""
"2067632","2012","UW","All States and DC (median) **","Health Care Access/Coverage","Under 65 Coverage","Adults aged 18-64 who have any kind of health care coverage (variable calculated from one or more BRFSS questions)","Yes","BRFSS","%","Crude Prevalence","79.6","","","","","51","Overall","Overall","_HCVU651","2","2","","","","","",""
"1921222","2012","AL","Alabama","Health Care Access/Coverage","Under 65 Coverage","Adults aged 18-64 who have any kind of health care coverage (variable calculated from one or more BRFSS questions)","Yes","BRFSS","%","Crude Prevalence","76.5","","","74.8","78.2","4711","Overall","Overall","_HCVU651","3","3","","","","","",""
"1923889","2012","AK","Alaska","Health Care Access/Coverage","Under 65 Coverage","Adults aged 18-64 who have any kind of health care coverage (variable calculated from one or more BRFSS questions)","Yes","BRFSS","%","Crude Prevalence","80.1","","","78.3","82.0","2838","Overall","Overall","_HCVU651","4","4","","","","","",""
"1926071","2012","AZ","Arizona","Health Care Access/Coverage","Under 65 Coverage","Adults aged 18-64 who have any kind of health care coverage (variable calculated from one or more BRFSS questions)","Yes","BRFSS","%","Crude Prevalence","75.3","","","73.2","77.4","3439","Overall","Overall","_HCVU651","5","5","","","","","",""
"1929327","2012","AR","Arkansas","Health Care Access/Coverage","Under 65 Coverage","Adults aged 18-64 who have any kind of health care coverage (variable calculated from one or more BRFSS questions)","Yes","BRFSS","%","Crude Prevalence","68.9","","","66.7","71.1","2414","Overall","Overall","_HCVU651","6","6","","","","","",""
"1932421","2012","CA","California","Health Care Access/Coverage","Under 65 Coverage","Adults aged 18-64 who have any kind of health care coverage (variable calculated from one or more BRFSS questions)","Yes","BRFSS","%","Crude Prevalence","74.9","","","73.7","76.1","8023","Overall","Overall","_HCVU651","7","7","","","","","",""
"1935113","2012","CO","Colorado","Health Care Access/Coverage","Under 65 Coverage","Adults aged 18-64 who have any kind of health care coverage (variable calculated from one or more BRFSS questions)","Yes","BRFSS","%","Crude Prevalence","78.6","","","77.3","79.8","7063","Overall","Overall","_HCVU651","8","8","","","","","",""
"1937664","2012","CT","Connecticut","Health Care Access/Coverage","Under 65 Coverage","Adults aged 18-64 who have any kind of health care coverage (variable calculated from one or more BRFSS questions)","Yes","BRFSS","%","Crude Prevalence","87.2","","","86.0","88.4","5238","Overall","Overall","_HCVU651","9","9","","","","","",""
"1939862","2012","DE","Delaware","Health Care Access/Coverage","Under 65 Coverage","Adults aged 18-64 who have any kind of health care coverage (variable calculated from one or more BRFSS questions)","Yes","BRFSS","%","Crude Prevalence","86.1","","","84.3","87.9","3034","Overall","Overall","_HCVU651","10","10","","","","","",""
"1942620","2012","DC","District of Columbia","Health Care Access/Coverage","Under 65 Coverage","Adults aged 18-64 who have any kind of health care coverage (variable calculated from one or more BRFSS questions)","Yes","BRFSS","%","Crude Prevalence","90.3","","","88.4","92.2","2305","Overall","Overall","_HCVU651","11","11","","","","","",""
"1945952","2012","FL","Florida","Health Care Access/Coverage","Under 65 Coverage","Adults aged 18-64 who have any kind of health care coverage (variable calculated from one or more BRFSS questions)","Yes","BRFSS","%","Crude Prevalence","72.4","","","70.4","74.4","3428","Overall","Overall","_HCVU651","12","12","","","","","",""
"1949227","2012","GA","Georgia","Health Care Access/Coverage","Under 65 Coverage","Adults aged 18-64 who have any kind of health care coverage (variable calculated from one or more BRFSS questions)","Yes","BRFSS","%","Crude Prevalence","72.7","","","70.7","74.6","3203","Overall","Overall","_HCVU651","13","13","","","","","",""
"1951692","2012","HI","Hawaii","Health Care Access/Coverage","Under 65 Coverage","Adults aged 18-64 who have any kind of health care coverage (variable calculated from one or more BRFSS questions)","Yes","BRFSS","%","Crude Prevalence","87.3","","","85.9","88.7","4839","Overall","Overall","_HCVU651","14","14","","","","","",""
"1953721","2012","ID","Idaho","Health Care Access/Coverage","Under 65 Coverage","Adults aged 18-64 who have any kind of health care coverage (variable calculated from one or more BRFSS questions)","Yes","BRFSS","%","Crude Prevalence","76.6","","","74.2","79.0","2925","Overall","Overall","_HCVU651","15","15","","","","","",""
