"ID","Year","LocationAbbr","LocationDesc","Class","Topic","Indicator","Response","DataSource","Data_Value_Unit","Data_Value_Type","Data_Value","Data_Value_Footnote_Symbol","Data_Value_Footnote","Low_Confidence_Limit","High_Confidence_Limit","Sample_Size","Stratification","StratificationType","IndicatorId","LocationOrder","ParentStateDisplayOrder","FootnoteType","FootNoteSymbol","FootnoteText","URL","DatasourceAbbr","Agency"
"3160386","2017","US","All States, DC and Territories (median) **","Fruits and Vegetables","Vegetable Consumption","Consumed vegetables less than one time per day (variable calculated from one or more BRFSS questions)","One or more times per day","BRFSS","%","Crude Prevalence","81.9","","","","","53","Overall","Overall","_VEGLT1A","1","1","","","","","",""
"3160318","2017","UW","All States and DC (median) **","Fruits and Vegetables","Vegetable Consumption","Consumed vegetables less than one time per day (variable calculated from one or more BRFSS questions)","One or more times per day","BRFSS","%","Crude Prevalence","82.0","","","","","51","Overall","Overall","_VEGLT1A","2","2","","","","","",""
"2928312","2017","AL","Alabama","Fruits and Vegetables","Vegetable Consumption","Consumed vegetables less than one time per day (variable calculated from one or more BRFSS questions)","One or more times per day","BRFSS","%","Crude Prevalence","80.7","","","79.4","82.1","4878","Overall","Overall","_VEGLT1A","3","3","","","","","",""
"2931754","2017","AK","Alaska","Fruits and Vegetables","Vegetable Consumption","Consumed vegetables less than one time per day (variable calculated from one or more BRFSS questions)","One or more times per day","BRFSS","%","Crude Prevalence","81.0","","","78.4","83.6","2418","Overall","Overall","_VEGLT1A","4","4","","","","","",""
"2936715","2017","AZ","Arizona","Fruits and Vegetables","Vegetable Consumption","Consumed vegetables less than one time per day (variable calculated from one or more BRFSS questions)","One or more times per day","BRFSS","%","Crude Prevalence","79.4","","","78.4","80.3","11190","Overall","Overall","_VEGLT1A","5","5","","","","","",""
"2941384","2017","AR","Arkansas","Fruits and Vegetables","Vegetable Consumption","Consumed vegetables less than one time per day (variable calculated from one or more BRFSS questions)","One or more times per day","BRFSS","%","Crude Prevalence","80.8","","","78.6","83.0","3833","Overall","Overall","_VEGLT1A","6","6","","","","","",""
"2945773","2017","CA","California","Fruits and Vegetables","Vegetable Consumption","Consumed vegetables less than one time per day (variable calculated from one or more BRFSS questions)","One or more times per day","BRFSS","%","Crude Prevalence","78.6","","","77.4","79.8","6593","Overall","Overall","_VEGLT1A","7","7","","","","","",""
"2949919","2017","CO","Colorado","Fruits and Vegetables","Vegetable Consumption","Consumed vegetables less than one time per day (variable calculated from one or more BRFSS questions)","One or more times per day","BRFSS","%","Crude Prevalence","82.6","","","81.6","83.7","7040","Overall","Overall","_VEGLT1A","8","8","","","","","",""
"2954570","2017","CT","Connecticut","Fruits and Vegetables","Vegetable Consumption","Consumed vegetables less than one time per day (variable calculated from one or more BRFSS questions)","One or more times per day","BRFSS","%","Crude Prevalence","83.2","","","82.0","84.4","8085","Overall","Overall","_VEGLT1A","9","9","","","","","",""
"2958504","2017","DE","Delaware","Fruits and Vegetables","Vegetable Consumption","Consumed vegetables less than one time per day (variable calculated from one or more BRFSS questions)","One or more times per day","BRFSS","%","Crude Prevalence","82.8","","","81.1","84.6","2978","Overall","Overall","_VEGLT1A","10","10","","","","","",""
"2963136","2017","DC","District of Columbia","Fruits and Vegetables","Vegetable Consumption","Consumed vegetables less than one time per day (variable calculated from one or more BRFSS questions)","One or more times per day","BRFSS","%","Crude Prevalence","87.7","","","86.2","89.2","2924","Overall","Overall","_VEGLT1A","11","11","","","","","",""
"2968455","2017","FL","Florida","Fruits and Vegetables","Vegetable Consumption","Consumed vegetables less than one time per day (variable calculated from one or more BRFSS questions)","One or more times per day","BRFSS","%","Crude Prevalence","80.7","","","79.3","82.1","16265","Overall","Overall","_VEGLT1A","12","12","","","","","",""
"2971920","2017","GA","Georgia","Fruits and Vegetables","Vegetable Consumption","Consumed vegetables less than one time per day (variable calculated from one or more BRFSS questions)","One or more times per day","BRFSS","%","Crude Prevalence","81.9","","","80.6","83.3","4302","Overall","Overall","_VEGLT1A","13","13","","","","","",""
"2976829","2017","HI","Hawaii","Fruits and Vegetables","Vegetable Consumption","Consumed vegetables less than one time per day (variable calculated from one or more BRFSS questions)","One or more times per day","BRFSS","%","Crude Prevalence","79.0","","","77.6","80.4","5823","Overall","Overall","_VEGLT1A","14","14","","","","","",""
"2980611","2017","ID","Idaho","Fruits and Vegetables","Vegetable Consumption","Consumed vegetables less than one time per day (variable calculated from one or more BRFSS questions)","One or more times per day","BRFSS","%","Crude Prevalence","84.1","","","82.6","85.7","3860","Overall","Overall","_VEGLT1A","15","15","","","","","",""
"2985583","2017","IL","Illinois","Fruits and Vegetables","Vegetable Consumption","Consumed vegetables less than one time per day (variable calculated from one or more BRFSS questions)","One or more times per day","BRFSS","%","Crude Prevalence","78.7","","","77.2","80.2","4164","Overall","Overall","_VEGLT1A","16","16","","","","","",""
"2989978","2017","IN","Indiana","Fruits and Vegetables","Vegetable Consumption","Consumed vegetables less than one time per day (variable calculated from one or more BRFSS questions)","One or more times per day","BRFSS","%","Crude Prevalence","80.8","","","79.8","81.8","10260","Overall","Overall","_VEGLT1A","17","17","","","","","",""
"2994408","2017","IA","Iowa","Fruits and Vegetables","Vegetable Consumption","Consumed vegetables less than one time per day (variable calculated from one or more BRFSS questions)","One or more times per day","BRFSS","%","Crude Prevalence","80.7","","","79.6","81.8","5682","Overall","Overall","_VEGLT1A","18","18","","","","","",""
"2999399","2017","KS","Kansas","Fruits and Vegetables","Vegetable Consumption","Consumed vegetables less than one time per day (variable calculated from one or more BRFSS questions)","One or more times per day","BRFSS","%","Crude Prevalence","82.7","","","82.0","83.4","15994","Overall","Overall","_VEGLT1A","19","19","","","","","",""
"3002864","2017","KY","Kentucky","Fruits and Vegetables","Vegetable Consumption","Consumed vegetables less than one time per day (variable calculated from one or more BRFSS questions)","One or more times per day","BRFSS","%","Crude Prevalence","83.0","","","81.6","84.4","6418","Overall","Overall","_VEGLT1A","20","20","","","","","",""
"3007468","2017","LA","Louisiana","Fruits and Vegetables","Vegetable Consumption","Consumed vegetables less than one time per day (variable calculated from one or more BRFSS questions)","One or more times per day","BRFSS","%","Crude Prevalence","76.1","","","74.4","77.9","3247","Overall","Overall","_VEGLT1A","21","21","","","","","",""
"3012223","2017","ME","Maine","Fruits and Vegetables","Vegetable Consumption","Consumed vegetables less than one time per day (variable calculated from one or more BRFSS questions)","One or more times per day","BRFSS","%","Crude Prevalence","87.6","","","86.4","88.8","8040","Overall","Overall","_VEGLT1A","22","22","","","","","",""
"3016620","2017","MD","Maryland","Fruits and Vegetables","Vegetable Consumption","Consumed vegetables less than one time per day (variable calculated from one or more BRFSS questions)","One or more times per day","BRFSS","%","Crude Prevalence","81.7","","","80.5","83.0","10191","Overall","Overall","_VEGLT1A","23","23","","","","","",""
"3020583","2017","MA","Massachusetts","Fruits and Vegetables","Vegetable Consumption","Consumed vegetables less than one time per day (variable calculated from one or more BRFSS questions)","One or more times per day","BRFSS","%","Crude Prevalence","83.3","","","81.7","85.0","5238","Overall","Overall","_VEGLT1A","24","24","","","","","",""
"3025407","2017","MI","Michigan","Fruits and Vegetables","Vegetable Consumption","Consumed vegetables less than one time per day (variable calculated from one or more BRFSS questions)","One or more times per day","BRFSS","%","Crude Prevalence","81.6","","","80.5","82.6","8381","Overall","Overall","_VEGLT1A","25","25","","","","","",""
