"ID","Year","LocationAbbr","LocationDesc","Class","Topic","Indicator","Response","DataSource","Data_Value_Unit","Data_Value_Type","Data_Value","Data_Value_Footnote_Symbol","Data_Value_Footnote","Low_Confidence_Limit","High_Confidence_Limit","Sample_Size","Stratification","StratificationType","IndicatorId","LocationOrder","ParentStateDisplayOrder","FootnoteType","FootNoteSymbol","FootnoteText","URL","DatasourceAbbr","Agency"
"2270081","2013","US","All States, DC and Territories (median) **","Fruits and Vegetables","Fruit Consumption","Consumed fruit less than one time per day (variable calculated from one or more BRFSS questions)","One or more times per day","BRFSS","%","Crude Prevalence","60.8","","","","","53","Overall","Overall","_FRTLT1","1","1","","","","","",""
"2269633","2013","UW","All States and DC (median) **","Fruits and Vegetables","Fruit Consumption","Consumed fruit less than one time per day (variable calculated from one or more BRFSS questions)","One or more times per day","BRFSS","%","Crude Prevalence","60.8","","","","","51","Overall","Overall","_FRTLT1","2","2","","","","","",""
"2070313","2013","AL","Alabama","Fruits and Vegetables","Fruit Consumption","Consumed fruit less than one time per day (variable calculated from one or more BRFSS questions)","One or more times per day","BRFSS","%","Crude Prevalence","54.1","","","52.2","55.9","3413","Overall","Overall","_FRTLT1","3","3","","","","","",""
"2074166","2013","AK","Alaska","Fruits and Vegetables","Fruit Consumption","Consumed fruit less than one time per day (variable calculated from one or more BRFSS questions)","One or more times per day","BRFSS","%","Crude Prevalence","60.3","","","58.2","62.5","2679","Overall","Overall","_FRTLT1","4","4","","","","","",""
"2077466","2013","AZ","Arizona","Fruits and Vegetables","Fruit Consumption","Consumed fruit less than one time per day (variable calculated from one or more BRFSS questions)","One or more times per day","BRFSS","%","Crude Prevalence","60.6","","","57.8","63.4","2451","Overall","Overall","_FRTLT1","5","5","","","","","",""
"2081476","2013","AR","Arkansas","Fruits and Vegetables","Fruit Consumption","Consumed fruit less than one time per day (variable calculated from one or more BRFSS questions)","One or more times per day","BRFSS","%","Crude Prevalence","49.5","","","47.5","51.6","2658","Overall","Overall","_FRTLT1","6","6","","","","","",""
"2085425","2013","CA","California","Fruits and Vegetables","Fruit Consumption","Consumed fruit less than one time per day (variable calculated from one or more BRFSS questions)","One or more times per day","BRFSS","%","Crude Prevalence","69.6","","","68.3","70.9","6966","Overall","Overall","_FRTLT1","7","7","","","","","",""
"2088667","2013","CO","Colorado","Fruits and Vegetables","Fruit Consumption","Consumed fruit less than one time per day (variable calculated from one or more BRFSS questions)","One or more times per day","BRFSS","%","Crude Prevalence","64.3","","","63.2","65.5","8152","Overall","Overall","_FRTLT1","8","8","","","","","",""
"2092891","2013","CT","Connecticut","Fruits and Vegetables","Fruit Consumption","Consumed fruit less than one time per day (variable calculated from one or more BRFSS questions)","One or more times per day","BRFSS","%","Crude Prevalence","66.3","","","64.6","68.0","4929","Overall","Overall","_FRTLT1","9","9","","","","","",""
"2096839","2013","DE","Delaware","Fruits and Vegetables","Fruit Consumption","Consumed fruit less than one time per day (variable calculated from one or more BRFSS questions)","One or more times per day","BRFSS","%","Crude Prevalence","59.6","","","57.7","61.6","3025","Overall","Overall","_FRTLT1","10","10","","","","","",""
"2100763","2013","DC","District of Columbia","Fruits and Vegetables","Fruit Consumption","Consumed fruit less than one time per day (variable calculated from one or more BRFSS questions)","One or more times per day","BRFSS","%","Crude Prevalence","65.2","","","62.8","67.6","3136","Overall","Overall","_FRTLT1","11","11","","","","","",""
"2104702","2013","FL","Florida","Fruits and Vegetables","Fruit Consumption","Consumed fruit less than one time per day (variable calculated from one or more BRFSS questions)","One or more times per day","BRFSS","%","Crude Prevalence","62.1","","","60.8","63.3","19390","Overall","Overall","_FRTLT1","12","12","","","","","",""
"2108366","2013","GA","Georgia","Fruits and Vegetables","Fruit Consumption","Consumed fruit less than one time per day (variable calculated from one or more BRFSS questions)","One or more times per day","BRFSS","%","Crude Prevalence","56.8","","","55.2","58.4","4321","Overall","Overall","_FRTLT1","13","13","","","","","",""
"2112320","2013","HI","Hawaii","Fruits and Vegetables","Fruit Consumption","Consumed fruit less than one time per day (variable calculated from one or more BRFSS questions)","One or more times per day","BRFSS","%","Crude Prevalence","60.8","","","59.2","62.5","4681","Overall","Overall","_FRTLT1","14","14","","","","","",""
"2115678","2013","ID","Idaho","Fruits and Vegetables","Fruit Consumption","Consumed fruit less than one time per day (variable calculated from one or more BRFSS questions)","One or more times per day","BRFSS","%","Crude Prevalence","61.6","","","59.6","63.5","3356","Overall","Overall","_FRTLT1","15","15","","","","","",""
"2120275","2013","IL","Illinois","Fruits and Vegetables","Fruit Consumption","Consumed fruit less than one time per day (variable calculated from one or more BRFSS questions)","One or more times per day","BRFSS","%","Crude Prevalence","63.3","","","61.4","65.2","3513","Overall","Overall","_FRTLT1","16","16","","","","","",""
"2123812","2013","IN","Indiana","Fruits and Vegetables","Fruit Consumption","Consumed fruit less than one time per day (variable calculated from one or more BRFSS questions)","One or more times per day","BRFSS","%","Crude Prevalence","56.4","","","55.1","57.8","5634","Overall","Overall","_FRTLT1","17","17","","","","","",""
"2127093","2013","IA","Iowa","Fruits and Vegetables","Fruit Consumption","Consumed fruit less than one time per day (variable calculated from one or more BRFSS questions)","One or more times per day","BRFSS","%","Crude Prevalence","60.8","","","59.2","62.3","5011","Overall","Overall","_FRTLT1","18","18","","","","","",""
"2131128","2013","KS","Kansas","Fruits and Vegetables","Fruit Consumption","Consumed fruit less than one time per day (variable calculated from one or more BRFSS questions)","One or more times per day","BRFSS","%","Crude Prevalence","58.3","","","57.4","59.1","13410","Overall","Overall","_FRTLT1","19","19","","","","","",""
"2134872","2013","KY","Kentucky","Fruits and Vegetables","Fruit Consumption","Consumed fruit less than one time per day (variable calculated from one or more BRFSS questions)","One or more times per day","BRFSS","%","Crude Prevalence","53.8","","","52.3","55.4","5690","Overall","Overall","_FRTLT1","20","20","","","","","",""
"2139237","2013","LA","Louisiana","Fruits and Vegetables","Fruit Consumption","Consumed fruit less than one time per day (variable calculated from one or more BRFSS questions)","One or more times per day","BRFSS","%","Crude Prevalence","52.6","","","50.2","54.9","2735","Overall","Overall","_FRTLT1","21","21","","","","","",""
"2143043","2013","ME","Maine","Fruits and Vegetables","Fruit Consumption","Consumed fruit less than one time per day (variable calculated from one or more BRFSS questions)","One or more times per day","BRFSS","%","Crude Prevalence","66.0","","","64.5","67.4","5327","Overall","Overall","_FRTLT1","22","22","","","","","",""
"2146710","2013","MD","Maryland","Fruits and Vegetables","Fruit Consumption","Consumed fruit less than one time per day (variable calculated from one or more BRFSS questions)","One or more times per day","BRFSS","%","Crude Prevalence","64.1","","","62.7","65.4","7975","Overall","Overall","_FRTLT1","23","23","","","","","",""
"2150105","2013","MA","Massachusetts","Fruits and Vegetables","Fruit Consumption","Consumed fruit less than one time per day (variable calculated from one or more BRFSS questions)","One or more times per day","BRFSS","%","Crude Prevalence","67.2","","","65.9","68.5","9265","Overall","Overall","_FRTLT1","24","24","","","","","",""
