"ID","Year","LocationAbbr","LocationDesc","Class","Topic","Indicator","Response","DataSource","Data_Value_Unit","Data_Value_Type","Data_Value","Data_Value_Footnote_Symbol","Data_Value_Footnote","Low_Confidence_Limit","High_Confidence_Limit","Sample_Size","Stratification","StratificationType","IndicatorId","LocationOrder","ParentStateDisplayOrder","FootnoteType","FootNoteSymbol","FootnoteText","URL","DatasourceAbbr","Agency"
"2695391","2015","US","All States, DC and Territories (median) **","Health Care Access/Coverage","Health Care Cost","Was there a time in the past 12 months when you needed to see a doctor but could not because of cost?","Yes","BRFSS","%","Crude Prevalence","12.2","","","","","53","Overall","Overall","MEDCOST","1","1","","","","","",""
"2694959","2015","UW","All States and DC (median) **","Health Care Access/Coverage","Health Care Cost","Was there a time in the past 12 months when you needed to see a doctor but could not because of cost?","Yes","BRFSS","%","Crude Prevalence","12.1","","","","","51","Overall","Overall","MEDCOST","2","2","","","","","",""
"2467848","2015","AL","Alabama","Health Care Access/Coverage","Health Care Cost","Was there a time in the past 12 months when you needed to see a doctor but could not because of cost?","Yes","BRFSS","%","Crude Prevalence","16.5","","","15.3","17.7","1132","Overall","Overall","MEDCOST","3","3","","","","","",""
"2472525","2015","AK","Alaska","Health Care Access/Coverage","Health Care Cost","Was there a time in the past 12 months when you needed to see a doctor but could not because of cost?","Yes","BRFSS","%","Crude Prevalence","13.6","","","11.7","15.5","458","Overall","Overall","MEDCOST","4","4","","","","","",""
"2477180","2015","AZ","Arizona","Health Care Access/Coverage","Health Care Cost","Was there a time in the past 12 months when you needed to see a doctor but could not because of cost?","Yes","BRFSS","%","Crude Prevalence","15.3","","","14.0","16.6","820","Overall","Overall","MEDCOST","5","5","","","","","",""
"2480569","2015","AR","Arkansas","Health Care Access/Coverage","Health Care Cost","Was there a time in the past 12 months when you needed to see a doctor but could not because of cost?","Yes","BRFSS","%","Crude Prevalence","15.5","","","13.6","17.4","536","Overall","Overall","MEDCOST","6","6","","","","","",""
"2485905","2015","CA","California","Health Care Access/Coverage","Health Care Cost","Was there a time in the past 12 months when you needed to see a doctor but could not because of cost?","Yes","BRFSS","%","Crude Prevalence","12.2","","","11.4","12.9","1476","Overall","Overall","MEDCOST","7","7","","","","","",""
"2489765","2015","CO","Colorado","Health Care Access/Coverage","Health Care Cost","Was there a time in the past 12 months when you needed to see a doctor but could not because of cost?","Yes","BRFSS","%","Crude Prevalence","11.6","","","10.7","12.5","1337","Overall","Overall","MEDCOST","8","8","","","","","",""
"2493922","2015","CT","Connecticut","Health Care Access/Coverage","Health Care Cost","Was there a time in the past 12 months when you needed to see a doctor but could not because of cost?","Yes","BRFSS","%","Crude Prevalence","11.0","","","10.1","11.9","982","Overall","Overall","MEDCOST","9","9","","","","","",""
"2498932","2015","DE","Delaware","Health Care Access/Coverage","Health Care Cost","Was there a time in the past 12 months when you needed to see a doctor but could not because of cost?","Yes","BRFSS","%","Crude Prevalence","11.3","","","9.9","12.8","388","Overall","Overall","MEDCOST","10","10","","","","","",""
"2502839","2015","DC","District of Columbia","Health Care Access/Coverage","Health Care Cost","Was there a time in the past 12 months when you needed to see a doctor but could not because of cost?","Yes","BRFSS","%","Crude Prevalence","8.8","","","6.9","10.8","234","Overall","Overall","MEDCOST","11","11","","","","","",""
"2506883","2015","FL","Florida","Health Care Access/Coverage","Health Care Cost","Was there a time in the past 12 months when you needed to see a doctor but could not because of cost?","Yes","BRFSS","%","Crude Prevalence","17.1","","","15.9","18.2","1197","Overall","Overall","MEDCOST","12","12","","","","","",""
"2512207","2015","GA","Georgia","Health Care Access/Coverage","Health Care Cost","Was there a time in the past 12 months when you needed to see a doctor but could not because of cost?","Yes","BRFSS","%","Crude Prevalence","15.6","","","14.1","17.1","602","Overall","Overall","MEDCOST","13","13","","","","","",""
"2515775","2015","HI","Hawaii","Health Care Access/Coverage","Health Care Cost","Was there a time in the past 12 months when you needed to see a doctor but could not because of cost?","Yes","BRFSS","%","Crude Prevalence","8.2","","","7.3","9.2","516","Overall","Overall","MEDCOST","14","14","","","","","",""
"2519688","2015","ID","Idaho","Health Care Access/Coverage","Health Care Cost","Was there a time in the past 12 months when you needed to see a doctor but could not because of cost?","Yes","BRFSS","%","Crude Prevalence","13.7","","","12.3","15.0","626","Overall","Overall","MEDCOST","15","15","","","","","",""
"2524710","2015","IL","Illinois","Health Care Access/Coverage","Health Care Cost","Was there a time in the past 12 months when you needed to see a doctor but could not because of cost?","Yes","BRFSS","%","Crude Prevalence","11.1","","","10.0","12.3","440","Overall","Overall","MEDCOST","16","16","","","","","",""
"2528861","2015","IN","Indiana","Health Care Access/Coverage","Health Care Cost","Was there a time in the past 12 months when you needed to see a doctor but could not because of cost?","Yes","BRFSS","%","Crude Prevalence","14.3","","","12.9","15.8","582","Overall","Overall","MEDCOST","17","17","","","","","",""
"2533339","2015","IA","Iowa","Health Care Access/Coverage","Health Care Cost","Was there a time in the past 12 months when you needed to see a doctor but could not because of cost?","Yes","BRFSS","%","Crude Prevalence","7.2","","","6.3","8.1","365","Overall","Overall","MEDCOST","18","18","","","","","",""
"2538067","2015","KS","Kansas","Health Care Access/Coverage","Health Care Cost","Was there a time in the past 12 months when you needed to see a doctor but could not because of cost?","Yes","BRFSS","%","Crude Prevalence","11.0","","","10.5","11.6","2120","Overall","Overall","MEDCOST","19","19","","","","","",""
"2542359","2015","KY","Kentucky","Health Care Access/Coverage","Health Care Cost","Was there a time in the past 12 months when you needed to see a doctor but could not because of cost?","Yes","BRFSS","%","Crude Prevalence","12.3","","","11.1","13.5","957","Overall","Overall","MEDCOST","20","20","","","","","",""
"2545764","2015","LA","Louisiana","Health Care Access/Coverage","Health Care Cost","Was there a time in the past 12 months when you needed to see a doctor but could not because of cost?","Yes","BRFSS","%","Crude Prevalence","16.3","","","14.8","17.7","644","Overall","Overall","MEDCOST","21","21","","","","","",""
"2551141","2015","ME","Maine","Health Care Access/Coverage","Health Care Cost","Was there a time in the past 12 months when you needed to see a doctor but could not because of cost?","Yes","BRFSS","%","Crude Prevalence","9.4","","","8.5","10.3","661","Overall","Overall","MEDCOST","22","22","","","","","",""
"2554762","2015","MD","Maryland","Health Care Access/Coverage","Health Care Cost","Was there a time in the past 12 months when you needed to see a doctor but could not because of cost?","Yes","BRFSS","%","Crude Prevalence","10.8","","","9.4","12.2","809","Overall","Overall","MEDCOST","23","23","","","","","",""
"2558952","2015","MA","Massachusetts","Health Care Access/Coverage","Health Care Cost","Was there a time in the past 12 months when you needed to see a doctor but could not because of cost?","Yes","BRFSS","%","Crude Prevalence","8.6","","","7.8","9.4","727","Overall","Overall","MEDCOST","24","24","","","","","",""
"2563477","2015","MI","Michigan","Health Care Access/Coverage","Health Care Cost","Was there a time in the past 12 months when you needed to see a doctor but could not because of cost?","Yes","BRFSS","%","Crude Prevalence","12.7","","","11.8","13.6","919","Overall","Overall","MEDCOST","25","25","","","","","",""
"2568298","2015","MN","Minnesota","Health Care Access/Coverage","Health Care Cost","Was there a time in the past 12 months when you needed to see a doctor but could not because of cost?","Yes","BRFSS","%","Crude Prevalence","8.4","","","7.8","9.0","1180","Overall","Overall","MEDCOST","26","26","","","","","",""
"2571536","2015","MS","Mississippi","Health Care Access/Coverage","Health Care Cost","Was there a time in the past 12 months when you needed to see a doctor but could not because of cost?","Yes","BRFSS","%","Crude Prevalence","18.7","","","17.2","20.3","887","Overall","Overall","MEDCOST","27","27","","","","","",""
"2576908","2015","MO","Missouri","Health Care Access/Coverage","Health Care Cost","Was there a time in the past 12 months when you needed to see a doctor but could not because of cost?","Yes","BRFSS","%","Crude Prevalence","13.8","","","12.5","15.0","813","Overall","Overall","MEDCOST","28","28","","","","","",""
"2580714","2015","MT","Montana","Health Care Access/Coverage","Health Care Cost","Was there a time in the past 12 months when you needed to see a doctor but could not because of cost?","Yes","BRFSS","%","Crude Prevalence","11.3","","","10.1","12.6","543","Overall","Overall","MEDCOST","29","29","","","","","",""
"2584949","2015","NE","Nebraska","Health Care Access/Coverage","Health Care Cost","Was there a time in the past 12 months when you needed to see a doctor but could not because of cost?","Yes","BRFSS","%","Crude Prevalence","11.5","","","10.7","12.3","1598","Overall","Overall","MEDCOST","30","30","","","","","",""
"2589488","2015","NV","Nevada","Health Care Access/Coverage","Health Care Cost","Was there a time in the past 12 months when you needed to see a doctor but could not because of cost?","Yes","BRFSS","%","Crude Prevalence","15.1","","","12.9","17.3","354","Overall","Overall","MEDCOST","31","31","","","","","",""
"2593730","2015","NH","New Hampshire","Health Care Access/Coverage","Health Care Cost","Was there a time in the past 12 months when you needed to see a doctor but could not because of cost?","Yes","BRFSS","%","Crude Prevalence","8.8","","","7.8","9.8","537","Overall","Overall","MEDCOST","32","32","","","","","",""
