"ID","Year","LocationAbbr","LocationDesc","Class","Topic","Indicator","Response","DataSource","Data_Value_Unit","Data_Value_Type","Data_Value","Data_Value_Footnote_Symbol","Data_Value_Footnote","Low_Confidence_Limit","High_Confidence_Limit","Sample_Size","Stratification","StratificationType","IndicatorId","LocationOrder","ParentStateDisplayOrder","FootnoteType","FootNoteSymbol","FootnoteText","URL","DatasourceAbbr","Agency"
"3393459","2014","AL","Alabama","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","BRFSS","%","Age-adjusted Prevalence","33.3","","","31.7","34.8","2814","Overall","Overall","_BMI5CAT","3","3","","","","","",""
"3393460","2014","AL","Alabama","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Overweight (BMI 25.0-29.9)","BRFSS","%","Age-adjusted Prevalence","32.9","","","31.4","34.5","2814","Overall","Overall","_BMI5CAT","3","3","","","","","",""
"3393461","2014","AL","Alabama","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Normal Weight (BMI 18.5-24.9)","BRFSS","%","Age-adjusted Prevalence","32.2","","","30.5","33.8","2425","Overall","Overall","_BMI5CAT","3","3","","","","","",""
"3393462","2014","AL","Alabama","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Underweight (BMI 12.0-18.4)","BRFSS","%","Age-adjusted Prevalence","1.6","","","1.2","2.0","137","Overall","Overall","_BMI5CAT","3","3","","","","","",""
"3393878","2014","AK","Alaska","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","BRFSS","%","Age-adjusted Prevalence","29.3","","","27.3","31.2","1239","Overall","Overall","_BMI5CAT","4","4","","","","","",""
"3393879","2014","AK","Alaska","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Overweight (BMI 25.0-29.9)","BRFSS","%","Age-adjusted Prevalence","35.2","","","33.1","37.2","1487","Overall","Overall","_BMI5CAT","4","4","","","","","",""
"3393880","2014","AK","Alaska","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Normal Weight (BMI 18.5-24.9)","BRFSS","%","Age-adjusted Prevalence","34.3","","","32.2","36.4","1362","Overall","Overall","_BMI5CAT","4","4","","","","","",""
"3393881","2014","AK","Alaska","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Underweight (BMI 12.0-18.4)","BRFSS","%","Age-adjusted Prevalence","1.2","","","0.7","1.7","54","Overall","Overall","_BMI5CAT","4","4","","","","","",""
"3394097","2014","AZ","Arizona","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","BRFSS","%","Age-adjusted Prevalence","28.9","","","27.5","30.2","3777","Overall","Overall","_BMI5CAT","5","5","","","","","",""
"3394098","2014","AZ","Arizona","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Overweight (BMI 25.0-29.9)","BRFSS","%","Age-adjusted Prevalence","34.6","","","33.2","36.0","5069","Overall","Overall","_BMI5CAT","5","5","","","","","",""
"3394099","2014","AZ","Arizona","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Normal Weight (BMI 18.5-24.9)","BRFSS","%","Age-adjusted Prevalence","34.2","","","32.8","35.7","4729","Overall","Overall","_BMI5CAT","5","5","","","","","",""
"3394100","2014","AZ","Arizona","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Underweight (BMI 12.0-18.4)","BRFSS","%","Age-adjusted Prevalence","2.3","","","1.8","2.8","274","Overall","Overall","_BMI5CAT","5","5","","","","","",""
