"ID","Year","LocationAbbr","LocationDesc","Class","Topic","Indicator","Response","DataSource","Data_Value_Unit","Data_Value_Type","Data_Value","Data_Value_Footnote_Symbol","Data_Value_Footnote","Low_Confidence_Limit","High_Confidence_Limit","Sample_Size","Stratification","StratificationType","IndicatorId","LocationOrder","ParentStateDisplayOrder","FootnoteType","FootNoteSymbol","FootnoteText","URL","DatasourceAbbr","Agency"
"3160388","2017","US","All States, DC and Territories (median) **","Health Care Access/Coverage","Health Care Cost","Was there a time in the past 12 months when you needed to see a doctor but could not because of cost?","Yes","BRFSS","%","Crude Prevalence","12.6","","","","","53","Overall","Overall","MEDCOST","1","1","","","","","",""
"3160320","2017","UW","All States and DC (median) **","Health Care Access/Coverage","Health Care Cost","Was there a time in the past 12 months when you needed to see a doctor but could not because of cost?","Yes","BRFSS","%","Crude Prevalence","12.4","","","","","51","Overall","Overall","MEDCOST","2","2","","","","","",""
"2928364","2017","AL","Alabama","Health Care Access/Coverage","Health Care Cost","Was there a time in the past 12 months when you needed to see a doctor but could not because of cost?","Yes","BRFSS","%","Crude Prevalence","16.5","","","15.2","17.8","947","Overall","Overall","MEDCOST","3","3","","","","","",""
"2931806","2017","AK","Alaska","Health Care Access/Coverage","Health Care Cost","Was there a time in the past 12 months when you needed to see a doctor but could not because of cost?","Yes","BRFSS","%","Crude Prevalence","12.4","","","10.6","14.3","370","Overall","Overall","MEDCOST","4","4","","","","","",""
"2936473","2017","AZ","Arizona","Health Care Access/Coverage","Health Care Cost","Was there a time in the past 12 months when you needed to see a doctor but could not because of cost?","Yes","BRFSS","%","Crude Prevalence","14.1","","","13.3","14.9","1683","Overall","Overall","MEDCOST","5","5","","","","","",""
"2941436","2017","AR","Arkansas","Health Care Access/Coverage","Health Care Cost","Was there a time in the past 12 months when you needed to see a doctor but could not because of cost?","Yes","BRFSS","%","Crude Prevalence","16.4","","","14.4","18.5","497","Overall","Overall","MEDCOST","6","6","","","","","",""
"2945466","2017","CA","California","Health Care Access/Coverage","Health Care Cost","Was there a time in the past 12 months when you needed to see a doctor but could not because of cost?","Yes","BRFSS","%","Crude Prevalence","11.8","","","10.9","12.7","1038","Overall","Overall","MEDCOST","7","7","","","","","",""
"2949602","2017","CO","Colorado","Health Care Access/Coverage","Health Care Cost","Was there a time in the past 12 months when you needed to see a doctor but could not because of cost?","Yes","BRFSS","%","Crude Prevalence","12.9","","","12.0","13.7","995","Overall","Overall","MEDCOST","8","8","","","","","",""
"2954622","2017","CT","Connecticut","Health Care Access/Coverage","Health Care Cost","Was there a time in the past 12 months when you needed to see a doctor but could not because of cost?","Yes","BRFSS","%","Crude Prevalence","10.5","","","9.6","11.4","888","Overall","Overall","MEDCOST","9","9","","","","","",""
"2958724","2017","DE","Delaware","Health Care Access/Coverage","Health Care Cost","Was there a time in the past 12 months when you needed to see a doctor but could not because of cost?","Yes","BRFSS","%","Crude Prevalence","12.9","","","11.4","14.4","494","Overall","Overall","MEDCOST","10","10","","","","","",""
"2962677","2017","DC","District of Columbia","Health Care Access/Coverage","Health Care Cost","Was there a time in the past 12 months when you needed to see a doctor but could not because of cost?","Yes","BRFSS","%","Crude Prevalence","10.4","","","9.0","11.8","341","Overall","Overall","MEDCOST","11","11","","","","","",""
"2968141","2017","FL","Florida","Health Care Access/Coverage","Health Care Cost","Was there a time in the past 12 months when you needed to see a doctor but could not because of cost?","Yes","BRFSS","%","Crude Prevalence","16.3","","","15.1","17.4","3440","Overall","Overall","MEDCOST","12","12","","","","","",""
"2972239","2017","GA","Georgia","Health Care Access/Coverage","Health Care Cost","Was there a time in the past 12 months when you needed to see a doctor but could not because of cost?","Yes","BRFSS","%","Crude Prevalence","17.0","","","15.8","18.3","879","Overall","Overall","MEDCOST","13","13","","","","","",""
