"ID","Year","LocationAbbr","LocationDesc","Class","Topic","Indicator","Response","DataSource","Data_Value_Unit","Data_Value_Type","Data_Value","Data_Value_Footnote_Symbol","Data_Value_Footnote","Low_Confidence_Limit","High_Confidence_Limit","Sample_Size","Stratification","StratificationType","IndicatorId","LocationOrder","ParentStateDisplayOrder","FootnoteType","FootNoteSymbol","FootnoteText","URL","DatasourceAbbr","Agency"
"3874269","2020","US","All States, DC and Territories (median) **","Chronic Health Indicators","Diabetes","Have you ever been told by a doctor that you have diabetes?","Yes","BRFSS","%","Crude Prevalence","10.8","","","","","53","Overall","Overall","DIABETE4","1","1","","","","","",""
"3874439","2020","UW","All States and DC (median) **","Chronic Health Indicators","Diabetes","Have you ever been told by a doctor that you have diabetes?","Yes","BRFSS","%","Crude Prevalence","10.6","","","","","51","Overall","Overall","DIABETE4","2","2","","","","","",""
"3659887","2020","AL","Alabama","Chronic Health Indicators","Diabetes","Have you ever been told by a doctor that you have diabetes?","Yes","BRFSS","%","Crude Prevalence","14.8","","","13.6","16.1","927","Overall","Overall","DIABETE4","3","3","","","","","",""
"3658106","2020","AK","Alaska","Chronic Health Indicators","Diabetes","Have you ever been told by a doctor that you have diabetes?","Yes","BRFSS","%","Crude Prevalence","7.6","","","6.4","8.9","370","Overall","Overall","DIABETE4","4","4","","","","","",""
"3658260","2020","AZ","Arizona","Chronic Health Indicators","Diabetes","Have you ever been told by a doctor that you have diabetes?","Yes","BRFSS","%","Crude Prevalence","11.0","","","10.2","11.8","1350","Overall","Overall","DIABETE4","5","5","","","","","",""
"3666809","2020","AR","Arkansas","Chronic Health Indicators","Diabetes","Have you ever been told by a doctor that you have diabetes?","Yes","BRFSS","%","Crude Prevalence","13.2","","","12.1","14.3","926","Overall","Overall","DIABETE4","6","6","","","","","",""
"3682229","2020","CA","California","Chronic Health Indicators","Diabetes","Have you ever been told by a doctor that you have diabetes?","Yes","BRFSS","%","Crude Prevalence","9.8","","","8.7","11.0","481","Overall","Overall","DIABETE4","7","7","","","","","",""
"3677549","2020","CO","Colorado","Chronic Health Indicators","Diabetes","Have you ever been told by a doctor that you have diabetes?","Yes","BRFSS","%","Crude Prevalence","7.6","","","7.0","8.1","937","Overall","Overall","DIABETE4","8","8","","","","","",""
"3670739","2020","CT","Connecticut","Chronic Health Indicators","Diabetes","Have you ever been told by a doctor that you have diabetes?","Yes","BRFSS","%","Crude Prevalence","9.5","","","8.6","10.3","1001","Overall","Overall","DIABETE4","9","9","","","","","",""
"3697004","2020","DE","Delaware","Chronic Health Indicators","Diabetes","Have you ever been told by a doctor that you have diabetes?","Yes","BRFSS","%","Crude Prevalence","12.4","","","11.0","13.8","547","Overall","Overall","DIABETE4","10","10","","","","","",""
"3694238","2020","DC","District of Columbia","Chronic Health Indicators","Diabetes","Have you ever been told by a doctor that you have diabetes?","Yes","BRFSS","%","Crude Prevalence","7.5","","","6.5","8.6","336","Overall","Overall","DIABETE4","11","11","","","","","",""
"3693084","2020","FL","Florida","Chronic Health Indicators","Diabetes","Have you ever been told by a doctor that you have diabetes?","Yes","BRFSS","%","Crude Prevalence","11.8","","","10.6","13.0","1801","Overall","Overall","DIABETE4","12","12","","","","","",""
"3690425","2020","GA","Georgia","Chronic Health Indicators","Diabetes","Have you ever been told by a doctor that you have diabetes?","Yes","BRFSS","%","Crude Prevalence","11.6","","","10.7","12.5","1513","Overall","Overall","DIABETE4","13","13","","","","","",""
"3699024","2020","HI","Hawaii","Chronic Health Indicators","Diabetes","Have you ever been told by a doctor that you have diabetes?","Yes","BRFSS","%","Crude Prevalence","10.9","","","9.9","11.9","823","Overall","Overall","DIABETE4","14","14","","","","","",""
"3707203","2020","ID","Idaho","Chronic Health Indicators","Diabetes","Have you ever been told by a doctor that you have diabetes?","Yes","BRFSS","%","Crude Prevalence","8.8","","","7.8","9.7","687","Overall","Overall","DIABETE4","15","15","","","","","",""
"3708241","2020","IL","Illinois","Chronic Health Indicators","Diabetes","Have you ever been told by a doctor that you have diabetes?","Yes","BRFSS","%","Crude Prevalence","10.6","","","9.3","11.9","425","Overall","Overall","DIABETE4","16","16","","","","","",""
"3719310","2020","IN","Indiana","Chronic Health Indicators","Diabetes","Have you ever been told by a doctor that you have diabetes?","Yes","BRFSS","%","Crude Prevalence","11.8","","","11.0","12.5","1284","Overall","Overall","DIABETE4","17","17","","","","","",""
